state,post_code,NMI_Bus_res,Sum of Num_DER_Connections,Sum of Installed_DER_capacity_kVA,Sum of Solar_Connections,Sum of Solar_capacity_kVA,Sum of Battery_Connections,Sum of Battery_capacity_kVA,Sum of Battery_Storage_kVAh,Sum of Num_Other_Connections,Sum of Installed_OtherDER_capacity_kVA
QLD,4218,BUSINESS,62,1130.7,62,1125.7,1,5,9.5,0,0
QLD,4869,BUSINESS,62,1691.96,62,1691.96,0,0,0,0,0
QLD,4514,BUSINESS,63,524.2,63,513.5,1,10.7,11.9,0,0
QLD,4823,RESIDENTIAL,63,387.1,63,387.1,0,0,0,0,0
QLD,4123,BUSINESS,64,950,63,940,2,10,22.5,0,0
QLD,4209,NULL,64,482.8,64,477.8,1,5,13.5,0,0
QLD,4361,BUSINESS,64,971.5,64,971.5,0,0,0,0,0
QLD,4742,RESIDENTIAL,65,405.2,65,405.2,0,0,0,0,0
QLD,4020,BUSINESS,66,782,66,768.2,2,13.8,14.6,0,0
QLD,4069,BUSINESS,66,1502.4,66,1499.9,1,2.5,9.5,0,0
QLD,4227,BUSINESS,67,1245.4,67,1245.4,0,0,0,0,0
QLD,4422,RESIDENTIAL,67,388.6,67,383.6,1,5,6,0,0
QLD,4503,BUSINESS,67,1639.56,66,1526.56,2,113,2487.6,0,0
QLD,4113,BUSINESS,68,2519.6,68,2514.6,1,5,20,0,0
QLD,4306,NULL,68,446.2,68,446.2,0,0,0,0,0
QLD,4477,RESIDENTIAL,68,360.3,68,348.3,1,12,27,0,0
QLD,4505,BUSINESS,68,1620.4,68,1620.4,0,0,0,0,0
QLD,4508,BUSINESS,68,1275.66,68,1275.66,0,0,0,0,0
QLD,4737,BUSINESS,68,1218.4,68,1211.3,2,7.1,13,0,0
QLD,4105,BUSINESS,69,1105.1,69,1105.1,0,0,0,0,0
QLD,4756,RESIDENTIAL,69,369.9,69,369.9,0,0,0,0,0
QLD,4506,BUSINESS,70,2125.9,70,2125.9,0,0,0,0,0
QLD,4890,RESIDENTIAL,70,476.716,70,472.116,1,4.6,10,0,0
QLD,4486,RESIDENTIAL,71,377.7,71,377.7,0,0,0,0,0
QLD,4730,BUSINESS,71,1401.54,71,1401.54,0,0,0,0,0
QLD,4886,RESIDENTIAL,71,368.3,71,359.1,2,9.2,85,0,0
QLD,4107,BUSINESS,73,1841.8,73,1831.8,1,10,19,0,0
QLD,4304,BUSINESS,73,2034.4,73,2034.4,0,0,0,0,0
QLD,4357,BUSINESS,73,1716.9,73,1711.9,1,5,10,0,0
QLD,4559,BUSINESS,73,731.5,73,721.5,1,10,9.5,0,0
QLD,4073,BUSINESS,74,1273.2,74,1273.2,0,0,0,0,0
QLD,4310,BUSINESS,74,876.3,74,876.3,0,0,0,0,0
QLD,4816,BUSINESS,74,908.3,74,888.3,2,20,11,0,0
QLD,4378,RESIDENTIAL,75,346.2,75,346.2,0,0,0,0,0
QLD,4487,BUSINESS,75,1105,75,1105,0,0,0,0,0
QLD,4172,BUSINESS,78,1917.9,78,1917.9,0,0,0,0,0
QLD,4217,BUSINESS,78,1911.3,78,1902.1,2,9.2,13,0,0
QLD,4519,BUSINESS,78,1792.2,77,1762.2,1,30,81,0,0
QLD,4868,BUSINESS,78,3371.92,78,3371.92,0,0,0,0,0
QLD,4272,BUSINESS,79,821.54,79,821.54,0,0,0,0,0
QLD,4480,RESIDENTIAL,79,443.7,79,443.7,0,0,0,0,0
QLD,4064,BUSINESS,80,2360.184,80,2360.184,0,0,0,0,0
QLD,4075,BUSINESS,80,3854.7,80,3854.7,0,0,0,0,0
QLD,4133,BUSINESS,80,1261,80,1256,1,5,13.5,0,0
QLD,4390,BUSINESS,80,1146.4,80,1141.4,1,5,6,0,0
QLD,4822,RESIDENTIAL,80,529.2,80,509.3,2,20,22,0,0
QLD,4365,RESIDENTIAL,81,429.2,81,419.6,1,9.6,13,0,0
QLD,4504,BUSINESS,81,2605.1,81,2605.1,0,0,0,0,0
QLD,4507,BUSINESS,81,1357.7,81,1347.7,1,10,12,0,0
QLD,4625,BUSINESS,81,1171.6,80,1166.4,1,5.1,123.2,0,0
QLD,4820,BUSINESS,82,1584.13,82,1584.13,0,0,0,0,0
QLD,4856,RESIDENTIAL,82,478.7,82,468.7,1,10,13,0,0
QLD,4563,BUSINESS,83,1489.6,83,1489.6,0,0,0,0,0
QLD,4605,BUSINESS,83,831.9,83,831.9,0,0,0,0,0
QLD,4715,BUSINESS,84,1449.7,84,1343.9,2,105.8,35.2,0,0
QLD,4109,BUSINESS,85,1208.7,85,1208.7,0,0,0,0,0
QLD,4129,BUSINESS,86,1643,86,1643,0,0,0,0,0
QLD,4165,BUSINESS,86,1660.3,86,1655.3,1,5,13.5,0,0
QLD,4213,BUSINESS,86,1309.8,86,1304.8,1,5,9.5,0,0
QLD,4226,BUSINESS,86,2140.85,86,2111.85,2,29,44.2,0,0
QLD,4855,RESIDENTIAL,86,504.9,86,495.7,1,9.2,16.3,0,0
QLD,4152,BUSINESS,87,1264.2,87,1264.2,0,0,0,0,0
QLD,4362,BUSINESS,87,1601.7,87,1591.7,2,10,6,0,0
QLD,4419,RESIDENTIAL,87,410.9,87,400.9,2,10,23.5,0,0
QLD,4377,RESIDENTIAL,88,438.2,87,424.7,3,13.5,30,0,0
QLD,4403,RESIDENTIAL,88,446.5,88,441.9,1,4.6,6,0,0
QLD,4118,BUSINESS,90,1714.2,90,1714.2,0,0,0,0,0
QLD,4163,BUSINESS,90,1801.98,90,1791.98,2,10,23.5,0,0
QLD,4173,BUSINESS,90,1641.8,90,1641.8,0,0,0,0,0
QLD,4561,BUSINESS,90,1602.6,90,1602.6,0,0,0,0,0
QLD,4660,BUSINESS,91,1369.14,91,1369.14,0,0,0,0,0
QLD,4735,RESIDENTIAL,91,493,91,493,0,0,0,0,0
QLD,4854,BUSINESS,91,2144,91,2139,1,5,5.8,0,0
QLD,4383,RESIDENTIAL,92,360.4,92,360.4,0,0,0,0,0
QLD,4017,BUSINESS,93,1408.3,93,1385.7,2,22.6,60.8,0,0
QLD,4454,RESIDENTIAL,95,520.8,93,466.6,4,54.2,45,0,0
QLD,4741,BUSINESS,95,1218.22,95,1218.22,0,0,0,0,0
QLD,4101,BUSINESS,97,2593,97,2568,1,25,13.5,0,0
QLD,4509,BUSINESS,98,3476,98,3468.3,2,7.7,23.1,0,0
QLD,4051,BUSINESS,99,1701.5,99,1671.6,1,29.9,9.5,0,0
QLD,4381,RESIDENTIAL,99,446.5,99,446.5,0,0,0,0,0
QLD,4401,BUSINESS,99,26137.3,98,26099.7,2,37.6,33.7,0,0
QLD,4408,RESIDENTIAL,99,453.7,99,453.7,0,0,0,0,0
QLD,4745,RESIDENTIAL,99,579,99,574,1,5,13,0,0
QLD,4413,BUSINESS,101,2032.35,101,2032.35,0,0,0,0,0
QLD,4417,RESIDENTIAL,101,420.8,101,420.8,0,0,0,0,0
QLD,4014,BUSINESS,102,2239.9,102,2239.9,0,0,0,0,0
QLD,4311,BUSINESS,103,1216.4,103,1136.4,1,80,28.4,0,0
QLD,4360,RESIDENTIAL,103,604.2,103,604.2,0,0,0,0,0
QLD,4106,BUSINESS,105,4675.6,105,4675.6,0,0,0,0,0
QLD,4212,BUSINESS,105,2322.8,105,2317.8,1,5,7.1,0,0
QLD,4280,BUSINESS,106,1540.1,106,1540.1,0,0,0,0,0
QLD,4170,BUSINESS,108,2696.1,108,2696.1,0,0,0,0,0
QLD,4077,BUSINESS,109,3449.92,109,3444.92,1,5,18.6,0,0
QLD,4111,RESIDENTIAL,110,472.6,110,467.6,1,5,4.8,0,0
QLD,4287,RESIDENTIAL,110,639.8,110,621.8,3,18,29.9,0,0
QLD,4053,BUSINESS,111,1926.9,111,1926.9,0,0,0,0,0
QLD,4119,BUSINESS,111,2461.2,111,2456.6,1,4.6,38,0,0
QLD,4178,BUSINESS,111,2542.7,111,2542.7,0,0,0,0,0
QLD,4627,RESIDENTIAL,111,511.7,111,506.7,1,5,6,0,0
QLD,4371,RESIDENTIAL,112,524,112,515.8,1,8.2,3,0,0
QLD,4860,BUSINESS,112,2646.8,112,2646.3,2,0.5,2,0,0
QLD,4074,BUSINESS,114,2683,114,2683,0,0,0,0,0
QLD,4341,BUSINESS,114,1667.8,114,1667.8,0,0,0,0,0
QLD,4428,RESIDENTIAL,115,454.5,115,449.5,1,5,50,0,0
QLD,4716,RESIDENTIAL,116,536.2,116,531.6,1,4.6,10,0,0
QLD,4356,BUSINESS,117,1282.5,117,1272.5,1,10,10,0,0
QLD,4208,BUSINESS,118,2456.5,116,2412.3,5,44.2,76.9,0,0
QLD,4363,RESIDENTIAL,118,557,118,557,0,0,0,0,0
QLD,4613,RESIDENTIAL,118,501.5,118,485.5,3,16,23.5,0,0
QLD,4216,BUSINESS,119,3640.8,119,3635.8,1,5,27,0,0
QLD,4673,RESIDENTIAL,119,535.7,117,515.7,4,20,48,0,0
QLD,4114,BUSINESS,121,3631.3,120,2743.3,0,0,0,1,888
QLD,4703,BUSINESS,121,1802.3,121,1772.7,3,29.6,26,0,0
QLD,4850,BUSINESS,121,1522.6,121,1513,2,9.6,52,0,0
QLD,4552,BUSINESS,122,1081,122,1063.6,2,17.4,19,0,0
QLD,4802,BUSINESS,123,2683.43,123,2605.03,6,78.4,128.8,0,0
QLD,4798,RESIDENTIAL,124,609.5,124,604.5,1,5,10,0,0
QLD,4406,RESIDENTIAL,125,647.5,125,642.9,1,4.6,4.8,0,0
QLD,4806,BUSINESS,129,3069.2,128,3064.2,1,5,13.5,0,0
QLD,4006,BUSINESS,130,3129.4,130,3129.4,0,0,0,0,0
QLD,4122,BUSINESS,130,2827.4,129,2810.4,2,17,26,0,0
QLD,4380,BUSINESS,131,1396.8,131,1396.8,0,0,0,0,0
QLD,4387,RESIDENTIAL,131,750.3,131,750.3,0,0,0,0,0
QLD,4662,RESIDENTIAL,131,668.4,131,658.4,1,10,15,0,0
QLD,4800,BUSINESS,131,2409.1,131,2404.2,2,4.9,19.6,0,0
QLD,4872,BUSINESS,134,2142.7,134,2142.7,0,0,0,0,0
QLD,4719,RESIDENTIAL,135,638.2,135,638.2,0,0,0,0,0
QLD,4805,BUSINESS,135,2478.4,135,2454.4,2,24,313,0,0
QLD,4817,BUSINESS,135,3092.54,133,3082.54,2,10,27,0,0
QLD,4385,RESIDENTIAL,136,552.5,135,547.5,1,5,13,0,0
QLD,4223,BUSINESS,138,1696.2,138,1645.2,1,51,1,0,0
QLD,4373,RESIDENTIAL,140,676.6,140,671.6,1,5,7,0,0
QLD,4818,BUSINESS,140,3882.2,139,3855.3,4,27,43.3,0,0
QLD,4861,RESIDENTIAL,140,769.9,140,707.3,6,62.6,70.3,0,0
QLD,4601,RESIDENTIAL,141,642.6,141,615.6,6,27,44.8,0,0
QLD,4720,BUSINESS,142,3639.5,140,3504.5,2,135,496,0,0
QLD,4812,BUSINESS,142,3584,142,3574,1,10,40,0,0
QLD,4723,RESIDENTIAL,144,884.9,144,870.7,3,14.2,26.4,0,0
QLD,4472,RESIDENTIAL,146,736.7,146,732.1,1,4.6,6,0,0
QLD,4010,RESIDENTIAL,149,692.2,149,687.2,1,5,6.3,0,0
QLD,4420,RESIDENTIAL,149,723.4,149,718.4,1,5,13.5,0,0
QLD,4608,RESIDENTIAL,149,641.6,149,634,2,7.6,20,0,0
QLD,4076,BUSINESS,151,8158.8,150,7430.8,3,156,53.5,1,572
QLD,4034,BUSINESS,152,3449.7,150,3440.1,2,9.6,24.9,0,0
QLD,4610,BUSINESS,152,2176.9,152,2176.9,0,0,0,0,0
QLD,4157,BUSINESS,153,3199.25,152,2694.95,2,504.3,1406.5,0,0
QLD,4871,BUSINESS,155,2368.38,155,2368.38,0,0,0,0,0
QLD,4306,BUSINESS,159,2348.3,158,2321.2,2,27.1,35.6,0,0
QLD,4573,BUSINESS,159,2108.4,158,2066.2,5,42.2,59,0,0
QLD,4019,BUSINESS,160,2431.86,160,2424.36,1,7.5,42,0,0
QLD,4571,RESIDENTIAL,162,767.8,162,762.8,1,5,9.5,0,0
QLD,4695,RESIDENTIAL,162,773.5,162,749.3,5,24.2,39.8,0,0
QLD,4209,BUSINESS,163,6987.7,163,6871.4,5,116.4,85.4,0,0
QLD,4455,BUSINESS,163,2374.9,163,2374.9,0,0,0,0,0
QLD,4808,RESIDENTIAL,163,882.6,163,882.6,0,0,0,0,0
QLD,4558,BUSINESS,164,4054.6,164,4039.6,1,15,40.5,0,0
QLD,4725,RESIDENTIAL,164,845.1,164,805.9,5,39.2,61.1,0,0
QLD,4809,RESIDENTIAL,164,1014.4,163,985.6,6,28.8,69.5,0,0
QLD,4600,RESIDENTIAL,165,684.6,164,666.6,4,18,36,0,0
QLD,4343,BUSINESS,167,9813.7,167,6441.2,3,3372.5,787.9,0,0
QLD,4517,RESIDENTIAL,169,825.3,169,820.3,1,5,9.5,0,0
QLD,4006,RESIDENTIAL,176,1055.4,176,1020.8,4,34.6,59.7,0,0
QLD,4738,RESIDENTIAL,178,928.3,178,899.6,5,28.7,39,0,0
QLD,4490,RESIDENTIAL,179,819.1,179,814.1,1,5,6,0,0
QLD,4000,RESIDENTIAL,182,844.1,178,784.1,10,60,93.6,0,0
QLD,4722,RESIDENTIAL,182,1033.5,182,1014.9,3,18.6,24.4,0,0
QLD,4575,BUSINESS,184,3234.7,184,3121.4,7,113.3,61,0,0
QLD,4821,RESIDENTIAL,185,1068.2,185,1033.6,6,34.6,50,0,0
QLD,4410,RESIDENTIAL,186,796.9,186,782.3,3,14.6,33.5,0,0
QLD,4300,BUSINESS,187,5902.2,186,5757.2,2,145,79.5,0,0
QLD,4566,BUSINESS,190,3497.4,190,3462.4,1,35,91,0,0
QLD,4858,RESIDENTIAL,193,1156.5,193,1146.9,2,9.6,18.4,0,0
QLD,4405,BUSINESS,195,3917,195,3912,1,5,7,0,0
QLD,4810,BUSINESS,196,5427.25,196,5417.65,2,9.6,15,0,0
QLD,4359,RESIDENTIAL,197,1069.7,197,1065.7,1,4,10,0,0
QLD,4108,BUSINESS,199,3405.135,199,3375.135,1,30,6.5,0,0
QLD,4354,RESIDENTIAL,200,1039.4,200,1024.8,3,14.6,12,0,0
QLD,4701,BUSINESS,205,6365.2,205,6203.1,5,162.2,164.5,0,0
QLD,4674,RESIDENTIAL,210,1004.9,210,967.5,7,37.4,51.5,0,0
QLD,4127,BUSINESS,213,4906.6,213,4859.1,2,47.5,54.5,0,0
QLD,4560,BUSINESS,213,3235.787,213,3226.287,2,9.5,10.5,0,0
QLD,4807,BUSINESS,214,3756.1,214,3756.1,0,0,0,0,0
QLD,4614,RESIDENTIAL,220,936.4,219,897.7,5,38.7,56.6,0,0
QLD,4700,BUSINESS,221,4525.6,219,4300,3,225.6,815,0,0
QLD,4415,RESIDENTIAL,222,1058.7,221,1053.4,2,5.3,14.5,0,0
QLD,4285,BUSINESS,223,3500,223,3485.4,3,14.6,47,0,0
QLD,4346,RESIDENTIAL,223,1137.6,223,1118,3,19.6,40,0,0
QLD,4510,BUSINESS,224,5167.6,224,5162.6,1,5,9.5,0,0
QLD,4465,RESIDENTIAL,225,867.6,225,863,1,4.6,5.5,0,0
QLD,4106,RESIDENTIAL,226,1131.7,226,1131.7,0,0,0,0,0
QLD,4574,RESIDENTIAL,226,1093.1,226,1054.3,7,38.9,83.5,0,0
QLD,4799,RESIDENTIAL,227,1146.6,227,1113.6,4,33,30.4,0,0
QLD,4110,BUSINESS,228,10336.2,228,10316.7,3,19.5,25.7,0,0
QLD,4880,BUSINESS,232,4680.07,232,4675.07,1,5,7,0,0
QLD,4678,RESIDENTIAL,237,1061.2,237,1051.6,2,9.6,10,0,0
QLD,4887,RESIDENTIAL,237,1054.7,237,1009.5,5,45.2,50.2,0,0
QLD,4215,BUSINESS,240,4850.5,240,4841.3,1,9.2,13,0,0
QLD,4352,BUSINESS,247,3825.9,247,3810.4,4,15.5,30.5,0,0
QLD,4421,RESIDENTIAL,247,1299.3,247,1276,5,23.3,62,0,0
QLD,4305,BUSINESS,250,5584.6,249,5562,3,22.6,22,0,0
QLD,4650,BUSINESS,251,4224.38,249,4205.18,3,19.2,29,0,0
QLD,4211,BUSINESS,252,5785.39,252,5754.29,3,31.1,35.4,0,0
QLD,4849,RESIDENTIAL,252,1348.099,251,1320.999,6,27.2,50.8,0,0
QLD,4804,RESIDENTIAL,253,1358.5,253,1353.5,1,5,7,0,0
QLD,4626,RESIDENTIAL,255,1080.4,255,1056.2,4,24.2,41.9,0,0
QLD,4718,RESIDENTIAL,255,1298.6,255,1289,2,9.6,15,0,0
QLD,4621,RESIDENTIAL,258,1053.2,257,1043.2,2,10,17,0,0
QLD,4630,RESIDENTIAL,258,1092.2,258,1092.2,0,0,0,0,0
QLD,4702,BUSINESS,258,4577.9,257,3260.3,2,9.6,17,1,1308
QLD,4307,RESIDENTIAL,259,1300.6,259,1295.6,1,5,9.6,0,0
QLD,4717,RESIDENTIAL,263,1366.4,263,1361.8,1,4.6,6,0,0
QLD,4357,RESIDENTIAL,265,1177.9,265,1172.9,1,5,5,0,0
QLD,4347,RESIDENTIAL,267,1386.7,266,1376.7,2,10,23,0,0
QLD,4556,BUSINESS,272,7411.96,271,7399.96,3,12,28.6,0,0
QLD,4155,RESIDENTIAL,273,1831.3,273,1810.7,5,20.6,55.7,0,0
QLD,4581,RESIDENTIAL,275,1106.7,275,1106.7,0,0,0,0,0
QLD,4754,RESIDENTIAL,279,1425.199,279,1410.599,3,14.6,28,0,0
QLD,4680,BUSINESS,281,6313.4,281,6083.8,4,229.6,87.9,0,0
QLD,4117,RESIDENTIAL,290,1410.5,290,1400.5,2,10,23,0,0
QLD,4730,RESIDENTIAL,295,1617.5,295,1597.6,3,20,36,0,0
QLD,4225,RESIDENTIAL,296,1399.6,296,1390,2,9.6,21,0,0
QLD,4500,BUSINESS,296,6749.11,296,6718.91,3,30.2,14.1,0,0
QLD,4721,RESIDENTIAL,306,1539.1,306,1529.1,2,10,20,0,0
QLD,4370,BUSINESS,308,4929.76,308,4906.56,3,23.2,17,0,0
QLD,4895,RESIDENTIAL,308,1586.3,308,1566.7,3,19.6,35,0,0
QLD,4358,RESIDENTIAL,311,1688.25,311,1603.65,6,84.6,146.2,0,0
QLD,4554,RESIDENTIAL,324,1771.3,323,1748.8,5,22.5,48.1,0,0
QLD,4569,RESIDENTIAL,333,1476.2,333,1466.2,2,10,14.3,0,0
QLD,4744,RESIDENTIAL,334,1982.7,333,1977.7,1,5,13.5,0,0
QLD,4884,RESIDENTIAL,339,1657,337,1589.8,11,67.2,107.3,0,0
QLD,4572,RESIDENTIAL,344,1782.2,344,1782.2,0,0,0,0,0
QLD,4711,RESIDENTIAL,345,1746.6,345,1713.3,7,33.4,63.3,0,0
QLD,4814,BUSINESS,345,8904.405,345,8889.405,2,15,23.5,0,0
QLD,4361,RESIDENTIAL,346,1659.4,346,1654.4,1,5,10,0,0
QLD,4551,BUSINESS,346,5972.02,345,5962.02,2,10,26.7,0,0
QLD,4487,RESIDENTIAL,347,1931.3,347,1923.1,1,8.2,15,0,0
QLD,4655,BUSINESS,352,8212.634,352,8197.634,1,15,10,0,0
QLD,4888,RESIDENTIAL,356,1651.1,355,1620.5,6,30.6,59.1,0,0
QLD,4470,RESIDENTIAL,367,1735,367,1719.2,3,15.8,20.8,0,0
QLD,4625,RESIDENTIAL,383,1664.2,383,1654.6,2,9.6,26.5,0,0
QLD,4362,RESIDENTIAL,386,1891.2,386,1861.2,1,30,120,0,0
QLD,4606,RESIDENTIAL,394,1598.8,394,1570.7,6,28.1,35,0,0
QLD,4214,BUSINESS,398,8064.4,397,8046.4,1,18,36,0,0
QLD,4400,RESIDENTIAL,410,2024.5,410,2014.8,2,9.7,16,0,0
QLD,4714,RESIDENTIAL,416,1694.3,416,1670.1,5,24.2,33.5,0,0
QLD,4220,BUSINESS,417,8020.9,416,8010.9,2,10,27.5,0,0
QLD,4303,RESIDENTIAL,417,1712.2,417,1692.2,2,20,22.6,0,0
QLD,4355,RESIDENTIAL,418,1761.2,418,1746.3,2,15,20,0,0
QLD,4344,RESIDENTIAL,421,2136.1,421,2111.5,5,24.6,142,0,0
QLD,4174,RESIDENTIAL,432,1961,431,1951,2,10,22.5,0,0
QLD,4183,RESIDENTIAL,440,1771,440,1733.6,6,37.5,75.3,0,0
QLD,4207,BUSINESS,446,13833.7,446,13806.2,5,27.5,77.4,0,0
QLD,4882,RESIDENTIAL,447,2283.3,447,2221.9,9,61.4,88.6,0,0
QLD,4102,RESIDENTIAL,458,2061.2,456,2031.2,6,30,59.1,0,0
QLD,4605,RESIDENTIAL,460,2067.6,460,2023.5,9,44,57,0,0
QLD,4013,RESIDENTIAL,463,2178.83,462,2121.23,9,57.7,83.3,0,0
QLD,4872,RESIDENTIAL,463,2746.9,463,2671.7,14,75.2,127.7,0,0
QLD,4819,RESIDENTIAL,473,2372.6,472,2284.8,15,87.8,139.3,0,0
QLD,4313,RESIDENTIAL,477,2101.5,477,2084,3,17.5,44,0,0
QLD,4342,RESIDENTIAL,480,2298.3,480,2291.7,2,6.6,102,0,0
QLD,4570,BUSINESS,485,7144.7,485,7119.6,3,25.1,61.3,0,0
QLD,4806,RESIDENTIAL,499,2849,498,2829.4,4,19.6,50.8,0,0
QLD,4158,RESIDENTIAL,510,2135.26,509,2100.26,6,35,81.9,0,0
QLD,4169,RESIDENTIAL,517,2561,517,2513.9,10,47.1,95.3,0,0
QLD,4067,RESIDENTIAL,536,2807.4,536,2706.4,10,101,106,0,0
QLD,4885,RESIDENTIAL,538,2793.4,537,2692.4,18,101.1,173.5,0,0
QLD,4172,RESIDENTIAL,546,2478.1,545,2450.1,6,28,63.4,0,0
QLD,4104,RESIDENTIAL,550,2881.2,549,2780.2,13,101,172.8,0,0
QLD,4881,RESIDENTIAL,550,2854.5,548,2697,22,157.5,260.5,0,0
QLD,4005,RESIDENTIAL,561,3019.78,560,2939.08,13,80.7,146.4,0,0
QLD,4309,RESIDENTIAL,563,2673.9,563,2643.9,4,30,40.6,0,0
QLD,4870,BUSINESS,565,19856.985,564,18747.685,1,9.3,9.8,1,1100
QLD,4854,RESIDENTIAL,580,3227.1,580,3179.8,8,47.3,130.2,0,0
QLD,4740,BUSINESS,581,16091.48,579,15449.78,8,641.7,1792.1,0,0
QLD,4120,RESIDENTIAL,588,2709.9,588,2676.5,6,33.4,62.9,0,0
QLD,4156,RESIDENTIAL,614,3277.7,611,3208.1,7,69.5,122.9,0,0
QLD,4356,RESIDENTIAL,614,3151.4,614,3108,9,43.4,64.1,0,0
QLD,4076,RESIDENTIAL,621,2546.1,620,2509.1,8,37,58.6,0,0
QLD,4751,RESIDENTIAL,622,3283.1,622,3199.8,16,83.4,134,0,0
QLD,4877,RESIDENTIAL,637,3890.1,637,3820,14,70.2,125.3,0,0
QLD,4852,RESIDENTIAL,641,3652.3,640,3591.6,11,60.7,107.3,0,0
QLD,4314,RESIDENTIAL,649,2623.3,649,2585.5,8,37.8,55.3,0,0
QLD,4275,RESIDENTIAL,659,3589.9,658,3510.3,8,79.6,81.3,0,0
QLD,4753,RESIDENTIAL,659,3622.6,659,3545.1,15,77.6,147.5,0,0
QLD,4390,RESIDENTIAL,661,2884.2,661,2879.2,1,5,13,0,0
QLD,4312,RESIDENTIAL,663,2914.5,663,2895.3,4,19.2,26,0,0
QLD,4350,BUSINESS,668,17110.92,668,17096.02,3,15,30,0,0
QLD,4224,RESIDENTIAL,669,2956.1,669,2941.1,3,15,27.3,0,0
QLD,4512,RESIDENTIAL,694,3632.91,694,3603.31,6,29.6,35.6,0,0
QLD,4710,RESIDENTIAL,715,3193.7,712,3084.3,23,109.4,215.7,0,0
QLD,4153,RESIDENTIAL,718,3634.7,717,3563.9,7,70.8,58,0,0
QLD,4007,RESIDENTIAL,721,4062.57,717,3966.17,17,96.4,172.5,0,0
QLD,4670,BUSINESS,722,15877.6,717,15763.9,14,113.7,242.2,0,0
QLD,4108,RESIDENTIAL,729,3169.1,729,3132,7,37.1,59.5,0,0
QLD,4401,RESIDENTIAL,732,3577.2,731,3547.8,5,29.4,52.8,0,0
QLD,4715,RESIDENTIAL,737,3322.9,736,3282.6,7,40.4,59.6,0,0
QLD,4059,RESIDENTIAL,778,3652.5,778,3606.7,9,45.8,82.1,0,0
QLD,4568,RESIDENTIAL,780,3622.6,779,3567.9,10,54.7,113.8,0,0
QLD,4677,RESIDENTIAL,781,3657.799,778,3578.499,15,79.3,138.5,0,0
QLD,4883,RESIDENTIAL,803,3629.2,801,3581.5,10,47.7,119.9,0,0
QLD,4750,RESIDENTIAL,814,4274.16,814,4195.36,13,78.8,122,0,0
QLD,4515,RESIDENTIAL,815,3948.7,814,3908.9,9,40,87.1,0,0
QLD,4413,RESIDENTIAL,825,4250.7,825,4220.7,6,30,56,0,0
QLD,4501,RESIDENTIAL,835,3636.2,835,3613.6,5,22.6,40.9,0,0
QLD,4270,RESIDENTIAL,847,4531.614,845,4444.914,12,86.7,131.7,0,0
QLD,4064,RESIDENTIAL,861,4526.5,859,4377.5,25,149.2,280.9,0,0
QLD,4550,RESIDENTIAL,865,3966.4,865,3940.9,4,25.6,39.3,0,0
QLD,4107,RESIDENTIAL,884,4003.3,883,3953.3,9,50,74.2,0,0
QLD,4340,RESIDENTIAL,918,4242.8,918,4191,10,51.7,93.6,0,0
QLD,4873,RESIDENTIAL,920,5211.8,918,5052.9,17,158.9,198.6,0,0
QLD,4066,RESIDENTIAL,947,4701.59,944,4605.39,18,96.5,217.9,0,0
QLD,4228,RESIDENTIAL,950,4916.6,949,4852.1,12,64.6,111.7,0,0
QLD,4516,RESIDENTIAL,962,5199.4,961,5164.4,7,35,56.2,0,0
QLD,4871,RESIDENTIAL,966,5288.2,966,5216,12,72.2,103.7,0,0
QLD,4860,RESIDENTIAL,976,5204.6,975,5128.2,12,76.4,124.4,0,0
QLD,4741,RESIDENTIAL,996,5301.1,995,5182.2,22,115.6,294.89999,0,0
QLD,4101,RESIDENTIAL,997,4452.1,991,4383.6,14,68.5,159.2,0,0
QLD,4205,RESIDENTIAL,998,3887.4,998,3877.8,2,9.6,13.1,0,0
QLD,4521,RESIDENTIAL,1004,5271.74,1000,5171.54,21,100.2,228,0,0
QLD,4129,RESIDENTIAL,1006,4447,1005,4412.1,7,35,60.1,0,0
QLD,4671,RESIDENTIAL,1035,4322,1035,4224.1,20,98,184,0,0
QLD,4022,RESIDENTIAL,1062,4418.49,1061,4370.99,9,47.5,107.3,0,0
QLD,4065,RESIDENTIAL,1078,5613.5,1075,5440.3,18,173.2,213.3,0,0
QLD,4820,RESIDENTIAL,1082,5368.4,1081,5275.8,18,92.6,153,0,0
QLD,4455,RESIDENTIAL,1089,4573.5,1088,4497.4,11,76.2,103.6,0,0
QLD,4036,RESIDENTIAL,1097,4662.01,1096,4617.41,8,44.7,63.7,0,0
QLD,4119,RESIDENTIAL,1099,5012.1,1099,4961.1,10,51,97.6,0,0
QLD,4518,RESIDENTIAL,1100,5322.5,1100,5264.9,12,57.6,123,0,0
QLD,4380,RESIDENTIAL,1129,5176.1,1127,5071.6,20,104.5,223.8,0,0
QLD,4310,RESIDENTIAL,1151,4812.3,1149,4746.4,10,65.9,106.9,0,0
QLD,4802,RESIDENTIAL,1166,6990.4,1165,6712.3,45,278.1,424.4,0,0
QLD,4103,RESIDENTIAL,1182,5224.539,1181,5119.439,18,105.1,154.9,0,0
QLD,4865,RESIDENTIAL,1183,6732.8,1181,6590.9,23,142,214.6,0,0
QLD,4737,RESIDENTIAL,1194,6112.75,1193,6002.05,21,110.7,175.5,0,0
QLD,4131,RESIDENTIAL,1215,5084.33,1215,5060.03,4,24.3,42.7,0,0
QLD,4559,RESIDENTIAL,1222,6319.4,1220,6233.3,16,86,265.3,0,0
