,Year,Lga,PenTotal,CPDTotal,CPCTotal,GrowthTotal,PenBattery,CPDBattery,CPCBattery,GrowthBattery,PenSolar,CPDSolar,CPCSolar,GrowthSolar,PenOther,CPDOther,CPCOther,GrowthOther,BSR
61,2022,11200.0,17.45819397993311,74.20066889632108,4.250191570881226,957.5199999999994,0.030100334448160536,0.1806020066889632,6.0,0.0,17.45819397993311,74.0200668896321,4.239846743295019,957.5199999999994,0.0,0.0,0.0,0.0,0.0017241379310344827
62,2023,11200.0,17.528428093645484,74.81137123745819,4.268002289639382,957.5199999999994,0.030100334448160536,0.1806020066889632,6.0,0.0,17.528428093645484,74.63076923076923,4.257698912421294,957.5199999999994,0.0,0.0,0.0,0.0,0.0017172295363480253
63,2024,11200.0,17.762541806020067,77.85284280936455,4.382978723404255,957.5199999999994,0.030100334448160536,0.1806020066889632,6.0,0.0,17.762541806020067,77.67224080267559,4.372811146676709,957.5199999999994,0.0,0.0,0.0,0.0,0.0016945961212577669
64,2021,11250.0,2.1174739701222274,6.770280669986419,3.197338321753073,337.1599999999998,0.0074694431869624265,0.07618832050701675,10.200000000000001,0.0,2.1174739701222274,6.694092349479402,3.1613575628006414,337.1599999999998,0.0,0.0,0.0,0.0,0.0035275253874933192
65,2022,11250.0,2.1224535989135354,6.804889090086012,3.206142689559561,337.1599999999998,0.0074694431869624265,0.07618832050701675,10.200000000000001,0.0,2.1224535989135354,6.728700769578995,3.1702463474458784,337.1599999999998,0.0,0.0,0.0,0.0,0.0035192492268316094
66,2023,11250.0,2.1226799456767766,6.805387052965142,3.2060354020046917,337.1599999999998,0.0074694431869624265,0.07618832050701675,10.200000000000001,0.0,2.1226799456767766,6.7291987324581255,3.1701428876092983,337.1599999999998,0.0,0.0,0.0,0.0,0.0035188739603326936
67,2024,11250.0,2.133091896785876,6.897306473517428,3.233478353140917,337.1599999999998,0.0074694431869624265,0.07618832050701675,10.200000000000001,0.0,2.133091896785876,6.821118153010412,3.1977610356536506,337.1599999999998,0.0,0.0,0.0,0.0,0.00350169779286927
68,2021,11300.0,1.482596060703907,6.524306102680013,4.400595870720446,14415.580999999996,0.03939296092993219,0.21835324507587986,5.54295081967213,541.2199999999998,1.47458831126897,6.3060303519535035,4.276468424279583,13874.400999999998,0.0,0.0,0.0,0.0,0.02671454848033634
69,2022,11300.0,1.584630287374879,7.420449467226348,4.682763876436548,14415.580999999996,0.043655150145301906,0.24210526315789474,5.545857988165681,541.2199999999998,1.5745560219567323,7.178434614142718,4.559021409236322,13874.400999999998,0.0,0.0,0.0,0.0,0.027725371175457304
70,2023,11300.0,1.6644494672263481,8.190870519857928,4.921068906650112,14415.580999999996,0.04727155311591863,0.2635453664836939,5.575136612021858,541.2199999999998,1.6534711010655474,7.927441394898288,4.794423918137791,13874.400999999998,0.0,0.0,0.0,0.0,0.02858928292454304
71,2024,11300.0,1.7730707135938004,9.370627058443656,5.284970862470862,14415.580999999996,0.05592508879560865,0.3277106877623506,5.859815242494226,541.2199999999998,1.7596383597029384,9.042993865030676,5.139120669406929,13874.400999999998,0.0,0.0,0.0,0.0,0.03178214914856136
72,2021,11350.0,6.1378449408672795,25.31496714848883,4.124406431308741,881.712000000011,0.12496714848883049,0.6190407358738501,4.953627760252366,16.76000000000022,6.131931668856767,24.6892247043364,4.0263372192696725,880.6719999999971,0.0,0.0,0.0,0.0,0.020379735984913425
73,2022,11350.0,6.142049934296978,25.34744021024967,4.1268697717207585,881.712000000011,0.12431011826544021,0.6161498028909329,4.956553911205074,16.76000000000022,6.136136662286465,24.72774244415243,4.029855233853007,880.6719999999971,0.0,0.0,0.0,0.0,0.0202586945348638
74,2023,11350.0,6.140735873850197,25.37152693823916,4.131675333290535,881.712000000011,0.12417871222076216,0.6154927726675427,4.956507936507936,16.76000000000022,6.1348226018396845,24.749332457293036,4.034237672964058,880.6719999999971,0.0,0.0,0.0,0.0,0.02024161418840766
