,Year,Lga,Type,TotalCapacity,BatteryCapacity,SolarCapacity,OtherCapacity,TotalDerConnections,BatteryConnections,SolarConnections,OtherConnections,TotalPopulation,PopulationDensity,MedianAge,MedianEquivalisedHouseholdIncome,Certificate,AdvDiploma,BachelorDegree,GraduateDiploma,Postgraduate,TotalDwelling
885,2022,32250.0,RESIDENTIAL,107161.452,3458.2,103640.912,19.799999999999997,17914.0,500.0,17834.0,6.0,2170.0,6.3,34.7,937.0,22.0,5.0,5.9,1.2,1.0,891.0
886,2023,32250.0,RESIDENTIAL,120091.132,5086.8,114917.792,19.799999999999997,19120.0,586.0,19018.0,6.0,2211.0,6.3,33.8,937.0,22.0,5.0,5.9,1.2,1.0,891.0
887,2024,32250.0,RESIDENTIAL,144167.932,7649.56,136477.192,19.799999999999997,21062.0,786.0,20934.0,6.0,2229.0,6.3,33.8,937.0,22.0,5.0,5.9,1.2,1.0,891.0
888,2021,32260.0,RESIDENTIAL,239329.554,5305.0,233925.154,0.0,43792.0,912.0,43714.0,0.0,29511.0,6.3,45.8,783.0,23.7,7.1,7.4,1.2,1.5,12952.0
889,2022,32260.0,RESIDENTIAL,284089.932,9533.0,274420.492,94.5,48232.0,1220.0,48104.0,12.0,29605.0,6.3,46.6,783.0,23.7,7.1,7.4,1.2,1.5,12952.0
890,2023,32260.0,RESIDENTIAL,319887.812,11948.8,307779.772,94.5,51628.0,1380.0,51466.0,12.0,29972.0,6.4,46.4,783.0,23.7,7.1,7.4,1.2,1.5,12952.0
891,2024,32260.0,RESIDENTIAL,379973.812,16625.16,363234.572,94.5,56674.0,1776.0,56480.0,12.0,30390.0,6.5,46.5,783.0,23.7,7.1,7.4,1.2,1.5,12952.0
892,2021,32270.0,RESIDENTIAL,271763.8,4880.8,266862.2,0.0,49924.0,850.0,49874.0,0.0,28298.0,0.5,34.1,1276.0,26.6,6.3,8.5,1.3,1.5,12176.0
893,2022,32270.0,RESIDENTIAL,314132.54,7196.8,306616.86,267.48,54428.0,1064.0,54298.0,24.0,28530.0,0.5,34.1,1276.0,26.6,6.3,8.5,1.3,1.5,12176.0
894,2023,32270.0,RESIDENTIAL,347997.22,9239.6,338416.14,267.48,57812.0,1264.0,57664.0,24.0,28969.0,0.5,34.3,1276.0,26.6,6.3,8.5,1.3,1.5,12176.0
895,2024,32270.0,RESIDENTIAL,404409.554,12128.6,391991.274,267.48,63028.0,1550.0,62858.0,24.0,29336.0,0.5,34.5,1276.0,26.6,6.3,8.5,1.3,1.5,12176.0
896,2021,32310.0,RESIDENTIAL,683372.692,18222.4,665053.692,0.0,128894.0,3178.0,128416.0,0.0,11920.0,0.2,42.2,856.0,21.3,5.1,6.9,1.3,1.5,4886.0
897,2022,32310.0,RESIDENTIAL,804729.212,25427.0,778261.192,936.48,141708.0,3842.0,140978.0,72.0,11979.0,0.2,42.2,856.0,21.3,5.1,6.9,1.3,1.5,4886.0
898,2023,32310.0,RESIDENTIAL,909326.5499999999,32656.6,875550.13,936.48,152242.0,4480.0,151386.0,72.0,12011.0,0.2,42.5,856.0,21.3,5.1,6.9,1.3,1.5,4886.0
899,2024,32310.0,RESIDENTIAL,1085920.96,45882.356,1039032.146,936.48,167662.0,5722.0,166626.0,76.0,12040.0,0.2,42.9,856.0,21.3,5.1,6.9,1.3,1.5,4886.0
900,2021,32330.0,RESIDENTIAL,26997.6,550.2,26446.8,0.0,6160.0,108.0,6160.0,0.0,1211.0,38.3,23.3,452.0,20.3,4.3,1.0,1.2,1.5,319.0
901,2022,32330.0,RESIDENTIAL,30944.8,853.6,30030.6,60.0,6622.0,148.0,6616.0,6.0,1228.0,38.9,23.8,452.0,20.3,4.3,1.0,1.2,1.5,319.0
902,2023,32330.0,RESIDENTIAL,33667.4,1303.2,32303.6,60.0,6894.0,174.0,6882.0,6.0,1263.0,40.0,23.1,452.0,20.3,4.3,1.0,1.2,1.5,319.0
903,2024,32330.0,RESIDENTIAL,39239.6,1982.0,37197.6,60.0,7442.0,240.0,7406.0,6.0,1281.0,40.5,23.3,452.0,20.3,4.3,1.0,1.2,1.5,319.0
904,2021,32450.0,RESIDENTIAL,5487.6,0.0,5487.6,0.0,948.0,0.0,948.0,0.0,3704.0,0.1,34.4,1230.0,24.4,5.4,8.7,1.0,1.5,1352.0
905,2022,32450.0,RESIDENTIAL,6403.4,20.0,6363.599999999999,19.799999999999997,1086.0,4.0,1080.0,6.0,3788.0,0.1,34.9,1230.0,24.4,5.4,8.7,1.0,1.5,1352.0
906,2023,32450.0,RESIDENTIAL,7869.0,30.0,7819.2,19.799999999999997,1218.0,6.0,1212.0,6.0,3850.0,0.1,35.1,1230.0,24.4,5.4,8.7,1.0,1.5,1352.0
907,2024,32450.0,RESIDENTIAL,9566.8,50.0,9497.0,19.799999999999997,1358.0,8.0,1352.0,6.0,3882.0,0.1,34.4,1230.0,24.4,5.4,8.7,1.0,1.5,1352.0
908,2021,32500.0,RESIDENTIAL,75606.8,1702.2,73904.2,0.0,13518.0,216.0,13496.0,0.0,4631.0,0.8,42.0,774.0,23.9,6.9,8.8,1.7,1.8,1846.0
909,2022,32500.0,RESIDENTIAL,87670.0,2561.4,85069.0,39.0,14804.0,308.0,14750.0,12.0,4673.0,0.8,42.3,774.0,23.9,6.9,8.8,1.7,1.8,1846.0
910,2023,32500.0,RESIDENTIAL,97078.4,3101.4,93914.6,39.0,15698.0,356.0,15632.0,12.0,4761.0,0.8,42.1,774.0,23.9,6.9,8.8,1.7,1.8,1846.0
911,2024,32500.0,RESIDENTIAL,114137.2,4813.0,109277.2,39.0,16990.0,490.0,16910.0,16.0,4824.0,0.8,42.9,774.0,23.9,6.9,8.8,1.7,1.8,1846.0
912,2021,32600.0,RESIDENTIAL,87958.496,2136.4,85798.896,0.0,15792.0,370.0,15750.0,0.0,269.0,0.8,35.8,888.0,21.9,7.3,3.2,0.8,3.4,124.0
913,2022,32600.0,RESIDENTIAL,104683.852,3458.2,101163.312,19.799999999999997,17528.0,500.0,17448.0,6.0,268.0,0.8,36.7,888.0,21.9,7.3,3.2,0.8,3.4,124.0
914,2023,32600.0,RESIDENTIAL,117581.332,5086.8,112407.992,19.799999999999997,18730.0,586.0,18628.0,6.0,270.0,0.8,40.2,888.0,21.9,7.3,3.2,0.8,3.4,124.0
915,2024,32600.0,RESIDENTIAL,141504.132,7649.56,133813.392,19.799999999999997,20654.0,786.0,20526.0,6.0,270.0,0.8,41.3,888.0,21.9,7.3,3.2,0.8,3.4,124.0
916,2021,32750.0,RESIDENTIAL,12960.6,100.0,12860.8,0.0,2350.0,18.0,2350.0,0.0,270.0,0.8,38.5,1224.0,17.0,7.7,10.2,0.8,3.4,146.0
917,2022,32750.0,RESIDENTIAL,14378.6,90.0,14288.6,0.0,2510.0,18.0,2510.0,0.0,270.0,0.8,40.8,1224.0,17.0,7.7,10.2,0.8,3.4,146.0
918,2023,32750.0,RESIDENTIAL,16751.4,90.0,16661.4,0.0,2734.0,18.0,2734.0,0.0,272.0,0.8,41.9,1224.0,17.0,7.7,10.2,0.8,3.4,146.0
919,2024,32750.0,RESIDENTIAL,20737.0,377.59999999999997,20359.399999999998,0.0,3042.0,32.0,3042.0,0.0,271.0,0.8,42.6,1224.0,17.0,7.7,10.2,0.8,3.4,146.0
920,2022,32770.0,RESIDENTIAL,446.0,20.0,406.2,19.799999999999997,78.0,4.0,72.0,6.0,1442.0,0.8,25.5,473.0,12.3,1.8,4.7,0.8,1.6,340.0
921,2023,32770.0,RESIDENTIAL,489.59999999999997,30.0,439.79999999999995,19.799999999999997,84.0,6.0,78.0,6.0,1460.0,0.8,25.9,473.0,12.3,1.8,4.7,0.8,1.6,340.0
922,2024,32770.0,RESIDENTIAL,528.4,30.0,478.6,19.799999999999997,92.0,6.0,86.0,6.0,1473.0,0.8,26.4,473.0,12.3,1.8,4.7,0.8,1.6,340.0
923,2021,32810.0,RESIDENTIAL,118192.6,3155.6,115037.2,0.0,20856.0,442.0,20822.0,0.0,12441.0,5.1,45.9,865.0,24.6,9.1,11.7,1.6,2.6,5568.0
924,2022,32810.0,RESIDENTIAL,140156.45,4540.8,135576.65,39.0,23172.0,584.0,23086.0,12.0,12662.0,5.2,46.3,865.0,24.6,9.1,11.7,1.6,2.6,5568.0
925,2023,32810.0,RESIDENTIAL,159856.38,6435.0,153358.98,39.0,24964.0,708.0,24854.0,12.0,12829.0,5.3,46.1,865.0,24.6,9.1,11.7,1.6,2.6,5568.0
926,2024,32810.0,RESIDENTIAL,190527.994,10506.6,179973.994,39.0,27210.0,970.0,27064.0,16.0,13071.0,5.4,46.0,865.0,24.6,9.1,11.7,1.6,2.6,5568.0
927,2021,33100.0,RESIDENTIAL,142145.896,3400.8,138721.896,0.0,25932.0,600.0,25884.0,0.0,724.0,15.5,46.8,825.0,21.7,6.8,6.0,0.7,1.5,281.0
928,2022,33100.0,RESIDENTIAL,164634.432,4955.4,159606.492,30.0,28250.0,750.0,28164.0,6.0,720.0,15.5,44.9,825.0,21.7,6.8,6.0,0.7,1.5,281.0
929,2023,33100.0,RESIDENTIAL,186256.312,6816.2,179323.57200000001,30.0,30296.0,854.0,30184.0,6.0,726.0,15.5,44.4,825.0,21.7,6.8,6.0,0.7,1.5,281.0
930,2024,33100.0,RESIDENTIAL,225574.912,10006.36,215507.172,30.0,33610.0,1112.0,33468.0,6.0,727.0,15.5,45.1,825.0,21.7,6.8,6.0,0.7,1.5,281.0
931,2021,33200.0,RESIDENTIAL,124049.4,2952.0,121074.2,0.0,23024.0,516.0,22976.0,0.0,1521.0,15.5,40.2,935.0,19.7,4.7,7.6,0.7,1.6,742.0
932,2022,33200.0,RESIDENTIAL,144368.252,4455.0,139840.712,30.0,25136.0,658.0,25050.0,6.0,1534.0,15.5,40.2,935.0,19.7,4.7,7.6,0.7,1.6,742.0
933,2023,33200.0,RESIDENTIAL,163791.332,6253.2,157421.392,30.0,26974.0,756.0,26862.0,6.0,1543.0,15.5,39.3,935.0,19.7,4.7,7.6,0.7,1.6,742.0
934,2024,33200.0,RESIDENTIAL,200094.432,9534.56,190497.892,30.0,30076.0,996.0,29934.0,6.0,1552.0,15.5,38.7,935.0,19.7,4.7,7.6,0.7,1.6,742.0
935,2021,33220.0,RESIDENTIAL,895954.164,12732.0,883227.364,0.0,195114.0,2124.0,194894.0,0.0,112070.0,15.8,51.0,683.0,26.2,8.1,7.9,1.4,1.7,48896.0
936,2022,33220.0,RESIDENTIAL,1038211.728,19742.0,1017058.7880000001,1429.1399999999999,211666.0,2930.0,210988.0,144.0,115069.0,16.2,51.5,683.0,26.2,8.1,7.9,1.4,1.7,48896.0
937,2023,33220.0,RESIDENTIAL,1157105.364,29654.2,1126036.188,1418.78,224492.0,4050.0,223518.0,142.0,117935.0,16.6,51.6,683.0,26.2,8.1,7.9,1.4,1.7,48896.0
938,2024,33220.0,RESIDENTIAL,1342611.558,43025.392,1298185.11,1398.06,242712.0,5428.0,241362.0,174.0,120685.0,17.0,51.9,683.0,26.2,8.1,7.9,1.4,1.7,48896.0
939,2021,33360.0,RESIDENTIAL,877225.028,16871.6,860323.828,0.0,183340.0,3094.0,183082.0,0.0,64275.0,6.1,38.2,1016.0,30.2,6.9,8.9,1.4,1.7,27264.0
940,2022,33360.0,RESIDENTIAL,1014714.2660000001,23287.2,990880.296,429.57,199292.0,3886.0,198688.0,66.0,65302.0,6.2,38.6,1016.0,30.2,6.9,8.9,1.4,1.7,27264.0
941,2023,33360.0,RESIDENTIAL,1130454.658,30267.4,1099642.088,429.57,211958.0,4698.0,211152.0,66.0,66829.0,6.4,38.9,1016.0,30.2,6.9,8.9,1.4,1.7,27264.0
942,2024,33360.0,RESIDENTIAL,1319676.692,42716.4,1276479.122,429.57,229962.0,5936.0,228870.0,70.0,68065.0,6.5,39.3,1016.0,30.2,6.9,8.9,1.4,1.7,27264.0
943,2021,33430.0,RESIDENTIAL,3084924.564,38928.0,3045843.364,0.0,635204.0,6642.0,634442.0,0.0,633598.0,475.2,39.2,1034.0,22.2,11.3,15.2,2.0,4.6,255704.0
944,2022,33430.0,RESIDENTIAL,3625246.964,62497.8,3559607.042,2887.044,687060.0,9624.0,684546.0,336.0,647178.0,485.4,39.3,1034.0,22.2,11.3,15.2,2.0,4.6,255704.0
945,2023,33430.0,RESIDENTIAL,4020311.032,86829.4,3930254.678,2882.044,724650.0,12548.0,720936.0,334.0,666108.0,499.6,39.1,1034.0,22.2,11.3,15.2,2.0,4.6,255704.0
946,2024,33430.0,RESIDENTIAL,4585649.008,139302.472,4443351.456,2872.044,770656.0,17952.0,765484.0,362.0,681389.0,511.0,39.1,1034.0,22.2,11.3,15.2,2.0,4.6,255704.0
947,2021,33610.0,RESIDENTIAL,359912.0,5238.1,354676.3,0.0,72882.0,880.0,72840.0,0.0,10400.0,0.5,39.8,893.0,21.2,6.7,9.6,1.2,1.3,4335.0
948,2022,33610.0,RESIDENTIAL,410852.02999999997,7911.1,402728.27,213.06,78134.0,1198.0,77980.0,39.0,10408.0,0.5,39.8,893.0,21.2,6.7,9.6,1.2,1.3,4335.0
949,2023,33610.0,RESIDENTIAL,459199.02999999997,10782.5,448204.07,213.06,82888.0,1526.0,82686.0,39.0,10450.0,0.5,39.7,893.0,21.2,6.7,9.6,1.2,1.3,4335.0
950,2024,33610.0,RESIDENTIAL,534548.38,14510.9,519826.62,213.06,89951.0,1970.0,89665.0,47.0,10495.0,0.5,39.9,893.0,21.2,6.7,9.6,1.2,1.3,4335.0
951,2021,33620.0,RESIDENTIAL,787693.298,14008.4,773690.898,0.0,169076.0,2224.0,168842.0,0.0,53851.0,7.8,48.2,705.0,27.3,7.9,7.5,1.4,1.4,22956.0
952,2022,33620.0,RESIDENTIAL,909628.164,22542.2,885393.904,1690.26,182314.0,3226.0,181730.0,138.0,55108.0,8.0,48.3,705.0,27.3,7.9,7.5,1.4,1.4,22956.0
953,2023,33620.0,RESIDENTIAL,1006366.156,32997.6,971630.06,1679.9,191754.0,4352.0,190986.0,136.0,56162.0,8.2,48.4,705.0,27.3,7.9,7.5,1.4,1.4,22956.0
954,2024,33620.0,RESIDENTIAL,1158035.992,50434.956,1105916.078,1659.18,205086.0,6110.0,203986.0,148.0,57449.0,8.3,48.2,705.0,27.3,7.9,7.5,1.4,1.4,22956.0
955,2021,33800.0,RESIDENTIAL,112805.754,3058.2,109648.554,0.0,21330.0,576.0,21264.0,0.0,10990.0,3.9,51.5,781.0,26.1,5.4,6.6,0.8,1.1,5363.0
956,2022,33800.0,RESIDENTIAL,133934.132,5112.0,128686.292,94.5,23460.0,724.0,23356.0,12.0,11087.0,3.9,51.9,781.0,26.1,5.4,6.6,0.8,1.1,5363.0
957,2023,33800.0,RESIDENTIAL,152728.812,6965.2,145627.972,94.5,25276.0,832.0,25150.0,12.0,11116.0,4.0,52.1,781.0,26.1,5.4,6.6,0.8,1.1,5363.0
958,2024,33800.0,RESIDENTIAL,182650.012,9542.36,173001.772,94.5,27904.0,1040.0,27752.0,12.0,11162.0,4.0,52.4,781.0,26.1,5.4,6.6,0.8,1.1,5363.0
959,2021,33830.0,RESIDENTIAL,9720.0,117.60000000000001,9602.4,0.0,1876.0,18.0,1876.0,0.0,998.0,0.9,27.9,457.0,27.0,3.6,4.5,0.6,3.0,325.0
960,2022,33830.0,RESIDENTIAL,10521.4,77.6,10443.8,0.0,1994.0,14.0,1994.0,0.0,1004.0,0.9,28.6,457.0,27.0,3.6,4.5,0.6,3.0,325.0
961,2023,33830.0,RESIDENTIAL,11729.6,174.4,11555.2,0.0,2116.0,22.0,2116.0,0.0,1025.0,0.9,29.0,457.0,27.0,3.6,4.5,0.6,3.0,325.0
962,2024,33830.0,RESIDENTIAL,13761.400000000001,448.0,13313.400000000001,0.0,2286.0,50.0,2282.0,4.0,1053.0,0.9,29.0,457.0,27.0,3.6,4.5,0.6,3.0,325.0
963,2021,33960.0,RESIDENTIAL,1596174.682,16339.2,1579840.882,0.0,325806.0,2886.0,325454.0,0.0,233314.0,213.3,33.3,987.0,25.7,9.6,10.8,1.8,3.0,83392.0
964,2022,33960.0,RESIDENTIAL,1888513.686,30393.2,1857161.512,966.174,354810.0,4744.0,353482.0,132.0,242640.0,221.8,33.5,987.0,25.7,9.6,10.8,1.8,3.0,83392.0
965,2023,33960.0,RESIDENTIAL,2121273.036,47352.4,2072966.262,966.174,377980.0,6876.0,375762.0,132.0,251105.0,229.6,33.6,987.0,25.7,9.6,10.8,1.8,3.0,83392.0
966,2024,33960.0,RESIDENTIAL,2483868.822,77824.198,2405086.65,966.174,410352.0,10722.0,406910.0,148.0,259886.0,237.6,33.7,987.0,25.7,9.6,10.8,1.8,3.0,83392.0
967,2021,33980.0,RESIDENTIAL,379059.694,7390.0,371613.094,0.0,71454.0,1370.0,71354.0,0.0,22419.0,0.4,33.7,1568.0,25.0,5.2,7.4,1.0,1.2,9302.0
968,2022,33980.0,RESIDENTIAL,439752.872,10967.6,428358.292,299.04,77886.0,1716.0,77676.0,30.0,22744.0,0.4,34.1,1568.0,25.0,5.2,7.4,1.0,1.2,9302.0
969,2023,33980.0,RESIDENTIAL,494306.952,14948.8,478890.972,299.04,83314.0,2034.0,83064.0,30.0,23021.0,0.4,34.3,1568.0,25.0,5.2,7.4,1.0,1.2,9302.0
970,2024,33980.0,RESIDENTIAL,590315.346,20950.56,569010.966,299.04,91808.0,2566.0,91508.0,30.0,23197.0,0.4,34.5,1568.0,25.0,5.2,7.4,1.0,1.2,9302.0
971,2021,34530.0,RESIDENTIAL,479721.31,11773.6,467919.51,0.0,98316.0,2252.0,98140.0,0.0,39877.0,3.4,43.1,997.0,26.0,7.6,10.2,1.9,2.2,15985.0
972,2022,34530.0,RESIDENTIAL,564248.5599999999,15785.4,547991.68,365.28000000000003,108156.0,2680.0,107830.0,66.0,40901.0,3.5,43.4,997.0,26.0,7.6,10.2,1.9,2.2,15985.0
973,2023,34530.0,RESIDENTIAL,629073.36,19912.6,608690.48,365.28000000000003,115572.0,3166.0,115156.0,66.0,41901.0,3.6,43.6,997.0,26.0,7.6,10.2,1.9,2.2,15985.0
974,2024,34530.0,RESIDENTIAL,736159.554,26104.0,709658.074,365.28000000000003,126574.0,3888.0,126068.0,82.0,42849.0,3.6,43.8,997.0,26.0,7.6,10.2,1.9,2.2,15985.0
975,2021,34580.0,RESIDENTIAL,790893.954,12106.0,778789.154,0.0,160254.0,1984.0,160102.0,0.0,41750.0,18.4,39.2,867.0,25.5,7.8,8.5,1.2,2.0,15340.0
976,2022,34580.0,RESIDENTIAL,921047.874,18723.4,901996.054,326.21999999999997,173968.0,2766.0,173490.0,60.0,42628.0,18.8,39.5,867.0,25.5,7.8,8.5,1.2,2.0,15340.0
977,2023,34580.0,RESIDENTIAL,1043935.914,26876.8,1016735.0939999999,326.21999999999997,186230.0,3684.0,185506.0,60.0,43847.0,19.3,39.4,867.0,25.5,7.8,8.5,1.2,2.0,15340.0
978,2024,34580.0,RESIDENTIAL,1229373.974,39449.6,1189580.954,326.21999999999997,203134.0,5068.0,202076.0,68.0,45054.0,19.9,39.2,867.0,25.5,7.8,8.5,1.2,2.0,15340.0
979,2021,34590.0,RESIDENTIAL,2964549.98,27285.2,2937168.58,0.0,613458.0,4740.0,612788.0,0.0,350673.0,366.0,34.4,940.0,25.1,9.1,9.8,1.4,2.6,118942.0
980,2022,34590.0,RESIDENTIAL,3509351.15,51245.4,3456382.844,1644.306,666598.0,7818.0,664254.0,240.0,363059.0,378.9,34.4,940.0,25.1,9.1,9.8,1.4,2.6,118942.0
981,2023,34590.0,RESIDENTIAL,3914140.438,77648.8,3834730.532,1644.306,705982.0,11132.0,702132.0,240.0,377724.0,394.2,34.3,940.0,25.1,9.1,9.8,1.4,2.6,118942.0
982,2024,34590.0,RESIDENTIAL,4537434.916,123376.796,4412360.814,1644.306,761024.0,16602.0,755456.0,268.0,392339.0,409.5,34.2,940.0,25.1,9.1,9.8,1.4,2.6,118942.0
983,2021,34710.0,RESIDENTIAL,26092.8,392.8,25700.2,0.0,4958.0,60.0,4958.0,0.0,3691.0,0.1,39.8,1076.0,22.9,8.3,10.4,1.9,1.9,1648.0
984,2022,34710.0,RESIDENTIAL,28436.6,402.8,28033.8,0.0,5220.0,64.0,5220.0,0.0,3721.0,0.1,39.8,1076.0,22.9,8.3,10.4,1.9,1.9,1648.0
985,2023,34710.0,RESIDENTIAL,33126.0,412.8,32713.2,0.0,5644.0,66.0,5644.0,0.0,3736.0,0.1,40.0,1076.0,22.9,8.3,10.4,1.9,1.9,1648.0
986,2024,34710.0,RESIDENTIAL,41361.9,1114.4,40247.5,0.0,6272.0,86.0,6272.0,0.0,3758.0,0.1,39.8,1076.0,22.9,8.3,10.4,1.9,1.9,1648.0
987,2021,34770.0,RESIDENTIAL,643024.184,12841.4,630175.384,0.0,120284.0,2046.0,120224.0,0.0,123148.0,16.2,38.3,1124.0,27.8,6.7,9.1,1.4,1.7,48143.0
988,2022,34770.0,RESIDENTIAL,772142.784,18649.0,753019.0,443.184,133712.0,2612.0,133512.0,72.0,124950.0,16.4,38.7,1124.0,27.8,6.7,9.1,1.4,1.7,48143.0
989,2023,34770.0,RESIDENTIAL,882411.624,24434.0,857508.24,443.184,144538.0,3144.0,144292.0,72.0,126887.0,16.7,38.9,1124.0,27.8,6.7,9.1,1.4,1.7,48143.0
990,2024,34770.0,RESIDENTIAL,1079949.598,33759.8,1045743.214,443.184,161248.0,4018.0,160910.0,80.0,128361.0,16.9,39.0,1124.0,27.8,6.7,9.1,1.4,1.7,48143.0
991,2021,34800.0,RESIDENTIAL,54808.4,1599.6,53186.0,0.0,9956.0,282.0,9914.0,0.0,838.0,0.8,36.1,1166.0,22.9,6.2,6.8,0.7,1.0,327.0
992,2022,34800.0,RESIDENTIAL,66162.652,2490.2,63610.712,19.799999999999997,11146.0,364.0,11072.0,6.0,846.0,0.8,35.5,1166.0,22.9,6.2,6.8,0.7,1.0,327.0
993,2023,34800.0,RESIDENTIAL,77026.132,3910.8,73053.392,19.799999999999997,12136.0,430.0,12046.0,6.0,849.0,0.8,36.1,1166.0,22.9,6.2,6.8,0.7,1.0,327.0
994,2024,34800.0,RESIDENTIAL,94086.132,5784.5599999999995,88268.992,19.799999999999997,13620.0,574.0,13504.0,6.0,852.0,0.8,36.9,1166.0,22.9,6.2,6.8,0.7,1.0,327.0
995,2021,34860.0,RESIDENTIAL,194719.4,3940.8,190757.6,0.0,39392.0,668.0,39342.0,0.0,12957.0,0.2,38.0,1020.0,23.7,6.9,9.2,1.4,1.6,5667.0
996,2022,34860.0,RESIDENTIAL,220856.78,5273.2,215306.28,225.9,42242.0,800.0,42124.0,36.0,13099.0,0.2,38.0,1020.0,23.7,6.9,9.2,1.4,1.6,5667.0
997,2023,34860.0,RESIDENTIAL,242668.38,6672.8,235719.08,225.9,44482.0,964.0,44350.0,36.0,13253.0,0.2,37.8,1020.0,23.7,6.9,9.2,1.4,1.6,5667.0
998,2024,34860.0,RESIDENTIAL,279698.374,7899.599999999999,271558.474,225.9,48082.0,1134.0,47934.0,36.0,13371.0,0.2,38.0,1020.0,23.7,6.9,9.2,1.4,1.6,5667.0
999,2021,34880.0,RESIDENTIAL,474031.572,11646.2,462372.172,0.0,85558.0,1624.0,85420.0,0.0,23171.0,0.4,43.2,805.0,21.3,7.6,9.0,1.2,2.0,8759.0
1000,2022,34880.0,RESIDENTIAL,563752.838,16573.4,545568.73,1585.308,94668.0,2064.0,94292.0,120.0,23367.0,0.4,43.5,805.0,21.3,7.6,9.0,1.2,2.0,8759.0
1001,2023,34880.0,RESIDENTIAL,637829.4079999999,22408.6,613764.9,1585.308,101450.0,2446.0,101012.0,120.0,23702.0,0.4,43.4,805.0,21.3,7.6,9.0,1.2,2.0,8759.0
1002,2024,34880.0,RESIDENTIAL,754597.58,32733.8,720247.872,1585.308,110638.0,3200.0,110080.0,124.0,24003.0,0.4,44.0,805.0,21.3,7.6,9.0,1.2,2.0,8759.0
1003,2021,35010.0,RESIDENTIAL,3021712.392,36030.6,2985669.192,0.0,633330.0,6244.0,632498.0,0.0,484353.0,237.3,39.0,988.0,25.5,10.4,12.1,2.0,3.0,181241.0
1004,2022,35010.0,RESIDENTIAL,3519141.798,61711.2,3455755.718,1612.68,683188.0,9690.0,680466.0,250.0,496772.0,243.3,39.2,988.0,25.5,10.4,12.1,2.0,3.0,181241.0
1005,2023,35010.0,RESIDENTIAL,3915454.246,93259.0,3820398.448,1587.6000000000001,721948.0,13482.0,717626.0,246.0,510063.0,249.9,39.1,988.0,25.5,10.4,12.1,2.0,3.0,181241.0
1006,2024,35010.0,RESIDENTIAL,4505321.678,148938.8,4354471.48,1587.6000000000001,773020.0,19584.0,766858.0,286.0,522494.0,255.9,39.2,988.0,25.5,10.4,12.1,2.0,3.0,181241.0
1007,2021,35250.0,RESIDENTIAL,39427.8,682.0,38745.4,0.0,6954.0,118.0,6948.0,0.0,1060.0,0.8,29.5,379.0,8.1,2.1,4.1,0.8,1.9,325.0
1008,2022,35250.0,RESIDENTIAL,45755.2,1170.8,44583.8,0.0,7604.0,172.0,7592.0,0.0,1065.0,0.9,30.3,379.0,8.1,2.1,4.1,0.8,1.9,325.0
1009,2023,35250.0,RESIDENTIAL,50093.8,1378.8,48690.6,0.0,7990.0,192.0,7972.0,0.0,1079.0,0.9,30.9,379.0,8.1,2.1,4.1,0.8,1.9,325.0
1010,2024,35250.0,RESIDENTIAL,59525.2,2069.4,57447.4,0.0,8654.0,250.0,8636.0,0.0,1087.0,0.9,29.9,379.0,8.1,2.1,4.1,0.8,1.9,325.0
1011,2022,35300.0,RESIDENTIAL,446.0,20.0,406.2,19.799999999999997,78.0,4.0,72.0,6.0,19046.0,0.4,31.7,1436.0,25.9,5.9,10.3,1.5,2.6,7844.0
1012,2023,35300.0,RESIDENTIAL,489.59999999999997,30.0,439.79999999999995,19.799999999999997,84.0,6.0,78.0,6.0,18943.0,0.4,31.7,1436.0,25.9,5.9,10.3,1.5,2.6,7844.0
1013,2024,35300.0,RESIDENTIAL,528.4,30.0,478.6,19.799999999999997,92.0,6.0,86.0,6.0,18788.0,0.4,31.7,1436.0,25.9,5.9,10.3,1.5,2.6,7844.0
1014,2021,35600.0,RESIDENTIAL,153776.0,3045.6,150708.8,0.0,30482.0,568.0,30452.0,0.0,4009.0,0.1,43.2,895.0,19.0,6.1,8.8,1.3,1.3,1889.0
1015,2022,35600.0,RESIDENTIAL,175845.48,4191.2,171572.4,29.880000000000003,32934.0,676.0,32874.0,6.0,3960.0,0.1,43.5,895.0,19.0,6.1,8.8,1.3,1.3,1889.0
1016,2023,35600.0,RESIDENTIAL,194405.08000000002,5464.4,188860.19999999998,29.880000000000003,34898.0,810.0,34828.0,6.0,3966.0,0.1,43.2,895.0,19.0,6.1,8.8,1.3,1.3,1889.0
1017,2024,35600.0,RESIDENTIAL,222536.674,6410.599999999999,216081.794,29.880000000000003,37650.0,936.0,37568.0,6.0,3992.0,0.1,43.3,895.0,19.0,6.1,8.8,1.3,1.3,1889.0
1018,2021,35740.0,RESIDENTIAL,758492.142,15455.2,743042.542,0.0,155038.0,2198.0,154762.0,0.0,56874.0,65.4,50.4,938.0,22.3,11.7,16.1,2.5,4.3,26658.0
1019,2022,35740.0,RESIDENTIAL,886484.264,25490.6,859792.8640000001,1198.8,168200.0,3350.0,167572.0,84.0,57336.0,65.9,50.8,938.0,22.3,11.7,16.1,2.5,4.3,26658.0
1020,2023,35740.0,RESIDENTIAL,989538.424,37395.6,950907.424,1198.8,177900.0,4624.0,177094.0,84.0,58371.0,67.1,50.8,938.0,22.3,11.7,16.1,2.5,4.3,26658.0
