,Year,Lga,Type,TotalCapacity,BatteryCapacity,SolarCapacity,OtherCapacity,TotalDerConnections,BatteryConnections,SolarConnections,OtherConnections,TotalBusinesses,PrimaryIndustry,SecondaryIndustry,TertiaryIndustry,QuaternaryIndustry,SmallBusinesses,MediumBusinesses,LargeBusinesses
156,2021,12750.0,BUSINESS,29429.4,109.19999999999999,29320.2,0.0,2522.0,18.0,2516.0,0.0,3011.0,231.0,936.0,1559.0,283.0,1742.0,1218.0,51.0
157,2022,12750.0,BUSINESS,29586.8,109.19999999999999,29477.6,0.0,2522.0,18.0,2516.0,0.0,3183.0,247.0,995.0,1629.0,316.0,1784.0,1338.0,59.0
158,2023,12750.0,BUSINESS,29706.08,109.19999999999999,29596.88,0.0,2526.0,18.0,2520.0,0.0,3245.0,247.0,1046.0,1628.0,323.0,1784.0,1394.0,67.0
159,2024,12750.0,BUSINESS,30214.420000000002,109.19999999999999,30105.22,0.0,2538.0,18.0,2532.0,0.0,3308.0,233.0,1056.0,1670.0,353.0,1787.0,1450.0,71.0
160,2021,12850.0,BUSINESS,99490.75,0.0,98047.15,1443.6000000000001,6258.0,0.0,6228.0,30.0,16604.0,137.0,5027.0,10287.0,1145.0,10378.0,5651.0,575.0
161,2022,12850.0,BUSINESS,119662.24,0.0,117198.64,2463.6,6438.0,0.0,6396.0,42.0,17545.0,143.0,5277.0,10921.0,1198.0,10956.0,5966.0,629.0
162,2023,12850.0,BUSINESS,136958.08,0.0,134268.48,2689.6,6702.0,0.0,6646.0,56.0,18081.0,138.0,5322.0,11388.0,1225.0,10676.0,6708.0,697.0
163,2024,12850.0,BUSINESS,194695.96,0.0,192226.36,2469.6,7140.0,0.0,7086.0,54.0,18600.0,127.0,5322.0,11826.0,1311.0,10741.0,7105.0,749.0
164,2021,12870.0,BUSINESS,127862.44,81.0,71081.44,56700.0,3994.0,14.0,3986.0,6.0,1294.0,419.0,215.0,606.0,54.0,632.0,628.0,34.0
165,2022,12870.0,BUSINESS,129937.01999999999,135.0,73102.01999999999,56700.0,4138.0,18.0,4126.0,6.0,1344.0,429.0,232.0,628.0,57.0,609.0,691.0,47.0
166,2023,12870.0,BUSINESS,131235.44,135.0,74400.44,56700.0,4200.0,18.0,4188.0,6.0,1355.0,426.0,241.0,627.0,58.0,607.0,691.0,57.0
167,2024,12870.0,BUSINESS,134736.68,175.0,77861.68,56700.0,4334.0,22.0,4320.0,6.0,1358.0,412.0,246.0,639.0,53.0,582.0,717.0,59.0
168,2021,12900.0,BUSINESS,25556.199999999997,0.0,25556.199999999997,0.0,1586.0,0.0,1586.0,0.0,1160.0,489.0,188.0,433.0,49.0,624.0,509.0,27.0
169,2022,12900.0,BUSINESS,25546.199999999997,0.0,25546.199999999997,0.0,1584.0,0.0,1584.0,0.0,1173.0,500.0,188.0,441.0,52.0,590.0,554.0,36.0
170,2023,12900.0,BUSINESS,25550.8,0.0,25550.8,0.0,1588.0,0.0,1588.0,0.0,1162.0,476.0,204.0,433.0,49.0,571.0,556.0,35.0
171,2024,12900.0,BUSINESS,27918.2,0.0,27918.2,0.0,1588.0,0.0,1588.0,0.0,1177.0,473.0,202.0,444.0,54.0,580.0,561.0,38.0
172,2021,12930.0,BUSINESS,48328.2,3273.2,45055.0,0.0,2054.0,32.0,2054.0,0.0,16215.0,57.0,3222.0,10711.0,2205.0,10740.0,5185.0,290.0
173,2022,12930.0,BUSINESS,49365.28,3291.6,46073.68,0.0,2148.0,36.0,2148.0,0.0,16460.0,55.0,3295.0,10820.0,2262.0,10761.0,5421.0,278.0
174,2023,12930.0,BUSINESS,51429.88,3291.6,48138.28,0.0,2216.0,36.0,2216.0,0.0,16624.0,54.0,3280.0,11029.0,2242.0,10347.0,5956.0,321.0
175,2024,12930.0,BUSINESS,54443.200000000004,3311.6,51131.6,0.0,2324.0,38.0,2322.0,0.0,17149.0,56.0,3335.0,11411.0,2328.0,10482.0,6273.0,395.0
176,2021,12950.0,BUSINESS,36123.6,120.0,36003.6,0.0,2464.0,6.0,2464.0,0.0,578.0,358.0,47.0,156.0,15.0,337.0,238.0,3.0
177,2022,12950.0,BUSINESS,36250.2,140.0,36110.2,0.0,2462.0,10.0,2458.0,0.0,570.0,352.0,46.0,156.0,13.0,273.0,294.0,3.0
178,2023,12950.0,BUSINESS,36635.6,150.0,36485.6,0.0,2462.0,12.0,2456.0,0.0,588.0,348.0,54.0,164.0,19.0,295.0,284.0,9.0
179,2024,12950.0,BUSINESS,37921.4,150.0,37771.4,0.0,2538.0,12.0,2532.0,0.0,575.0,343.0,50.0,148.0,22.0,271.0,294.0,7.0
180,2021,13010.0,BUSINESS,36013.82,186.0,35827.82,0.0,2326.0,36.0,2320.0,0.0,1086.0,553.0,122.0,368.0,39.0,691.0,387.0,9.0
181,2022,13010.0,BUSINESS,34929.6,186.0,34743.6,0.0,2300.0,36.0,2294.0,0.0,1122.0,566.0,149.0,370.0,36.0,644.0,469.0,13.0
182,2023,13010.0,BUSINESS,35203.8,186.0,35017.8,0.0,2306.0,36.0,2300.0,0.0,1148.0,574.0,143.0,391.0,38.0,639.0,493.0,16.0
183,2024,13010.0,BUSINESS,35603.0,186.0,35417.0,0.0,2312.0,36.0,2306.0,0.0,1108.0,547.0,135.0,389.0,38.0,632.0,462.0,14.0
184,2021,13310.0,BUSINESS,21191.8,61.199999999999996,21130.6,0.0,1770.0,6.0,1770.0,0.0,2411.0,498.0,575.0,1144.0,194.0,1435.0,939.0,37.0
185,2022,13310.0,BUSINESS,21713.8,61.199999999999996,21652.6,0.0,1800.0,6.0,1800.0,0.0,2560.0,515.0,631.0,1237.0,195.0,1467.0,1043.0,44.0
186,2023,13310.0,BUSINESS,24560.6,61.199999999999996,24499.399999999998,0.0,1852.0,6.0,1852.0,0.0,2602.0,498.0,635.0,1255.0,214.0,1473.0,1076.0,53.0
187,2024,13310.0,BUSINESS,25828.0,61.199999999999996,25766.8,0.0,1918.0,6.0,1918.0,0.0,2602.0,491.0,643.0,1256.0,213.0,1451.0,1088.0,59.0
188,2021,13340.0,BUSINESS,131826.56,429.0,131397.56,0.0,7544.0,36.0,7520.0,0.0,1349.0,705.0,182.0,414.0,46.0,694.0,631.0,24.0
189,2022,13340.0,BUSINESS,142308.86,645.0,141569.0,94.86,7916.0,48.0,7868.0,12.0,1423.0,726.0,197.0,456.0,51.0,703.0,704.0,20.0
190,2023,13340.0,BUSINESS,149757.89,849.0,148814.03,94.86,8130.0,64.0,8072.0,12.0,1461.0,733.0,212.0,462.0,52.0,712.0,723.0,26.0
191,2024,13340.0,BUSINESS,157053.01,989.6,155968.55,94.86,8462.0,74.0,8394.0,12.0,1489.0,741.0,215.0,478.0,58.0,719.0,737.0,30.0
192,2021,13450.0,BUSINESS,53050.600000000006,330.0,52720.600000000006,0.0,2426.0,12.0,2426.0,0.0,3162.0,906.0,609.0,1474.0,171.0,1676.0,1385.0,101.0
193,2022,13450.0,BUSINESS,52986.200000000004,330.0,52656.200000000004,0.0,2416.0,12.0,2416.0,0.0,3387.0,937.0,631.0,1629.0,193.0,1727.0,1537.0,113.0
194,2023,13450.0,BUSINESS,52887.6,330.0,52557.6,0.0,2402.0,12.0,2402.0,0.0,3386.0,930.0,640.0,1634.0,180.0,1714.0,1545.0,127.0
195,2024,13450.0,BUSINESS,53194.200000000004,330.0,52864.200000000004,0.0,2404.0,12.0,2404.0,0.0,3478.0,920.0,653.0,1688.0,202.0,1758.0,1595.0,130.0
196,2021,13550.0,BUSINESS,46034.4,168.0,45866.4,0.0,2998.0,30.0,2998.0,0.0,1540.0,662.0,205.0,592.0,81.0,938.0,567.0,35.0
197,2022,13550.0,BUSINESS,46600.72,168.0,46432.72,0.0,3030.0,30.0,3030.0,0.0,1601.0,687.0,206.0,625.0,82.0,893.0,662.0,46.0
198,2023,13550.0,BUSINESS,47103.119999999995,168.0,46935.119999999995,0.0,3042.0,30.0,3042.0,0.0,1651.0,713.0,224.0,633.0,81.0,885.0,709.0,57.0
199,2024,13550.0,BUSINESS,47917.92,168.0,47749.92,0.0,3038.0,30.0,3038.0,0.0,1679.0,704.0,245.0,663.0,81.0,888.0,725.0,66.0
200,2021,13660.0,BUSINESS,34029.200000000004,312.0,33717.200000000004,0.0,2372.0,42.0,2360.0,0.0,780.0,480.0,56.0,217.0,25.0,465.0,304.0,11.0
201,2022,13660.0,BUSINESS,33948.4,312.0,33636.4,0.0,2358.0,42.0,2346.0,0.0,810.0,500.0,59.0,231.0,18.0,421.0,372.0,10.0
202,2023,13660.0,BUSINESS,33809.4,258.0,33551.4,0.0,2344.0,36.0,2332.0,0.0,795.0,489.0,61.0,221.0,24.0,372.0,403.0,20.0
203,2024,13660.0,BUSINESS,33661.8,258.0,33403.8,0.0,2340.0,36.0,2328.0,0.0,779.0,477.0,57.0,221.0,29.0,370.0,389.0,22.0
204,2021,13800.0,BUSINESS,127440.8,207.6,127233.2,0.0,5586.0,36.0,5574.0,0.0,7181.0,453.0,2450.0,3632.0,637.0,3896.0,3088.0,197.0
205,2022,13800.0,BUSINESS,136441.1,207.6,136233.5,0.0,5796.0,36.0,5784.0,0.0,7430.0,463.0,2547.0,3761.0,644.0,4043.0,3188.0,198.0
206,2023,13800.0,BUSINESS,144602.16,217.6,144384.56,0.0,5942.0,38.0,5930.0,0.0,7597.0,457.0,2597.0,3881.0,653.0,3965.0,3411.0,221.0
207,2024,13800.0,BUSINESS,159814.86,277.6,159537.26,0.0,6242.0,50.0,6230.0,0.0,7824.0,444.0,2700.0,4003.0,664.0,3875.0,3704.0,245.0
208,2021,13850.0,BUSINESS,15898.199999999999,0.0,15898.199999999999,0.0,836.0,0.0,836.0,0.0,376.0,154.0,65.0,138.0,16.0,180.0,189.0,7.0
209,2022,13850.0,BUSINESS,15934.199999999999,0.0,15934.199999999999,0.0,828.0,0.0,828.0,0.0,408.0,155.0,71.0,161.0,21.0,187.0,208.0,8.0
210,2023,13850.0,BUSINESS,15957.0,0.0,15957.0,0.0,828.0,0.0,828.0,0.0,405.0,155.0,75.0,152.0,21.0,177.0,217.0,11.0
211,2024,13850.0,BUSINESS,16099.800000000001,0.0,16099.800000000001,0.0,824.0,0.0,824.0,0.0,432.0,169.0,87.0,169.0,18.0,193.0,233.0,9.0
212,2021,13910.0,BUSINESS,35103.4,0.0,35103.4,0.0,2548.0,0.0,2548.0,0.0,2265.0,983.0,399.0,787.0,94.0,1181.0,1013.0,71.0
213,2022,13910.0,BUSINESS,35137.2,0.0,35137.2,0.0,2540.0,0.0,2540.0,0.0,2334.0,998.0,427.0,806.0,99.0,1176.0,1086.0,68.0
214,2023,13910.0,BUSINESS,35250.2,10.0,35240.2,0.0,2546.0,2.0,2546.0,0.0,2358.0,997.0,440.0,825.0,93.0,1148.0,1125.0,85.0
215,2024,13910.0,BUSINESS,36009.0,30.0,35979.0,0.0,2554.0,6.0,2554.0,0.0,2363.0,986.0,445.0,848.0,93.0,1133.0,1139.0,83.0
216,2021,14000.0,BUSINESS,53833.0,457.2,53375.799999999996,0.0,2812.0,36.0,2806.0,0.0,13780.0,230.0,2548.0,7942.0,3046.0,8799.0,4737.0,244.0
217,2022,14000.0,BUSINESS,56156.14,457.2,55598.2,100.74,2958.0,36.0,2940.0,12.0,14069.0,228.0,2604.0,8113.0,3121.0,8834.0,4949.0,287.0
218,2023,14000.0,BUSINESS,59512.54,457.2,58954.6,100.74,3040.0,36.0,3022.0,12.0,14111.0,209.0,2609.0,8197.0,3087.0,8564.0,5262.0,285.0
219,2024,14000.0,BUSINESS,66639.8,1330.8,65234.0,75.0,3204.0,84.0,3182.0,10.0,14276.0,197.0,2589.0,8332.0,3159.0,8499.0,5452.0,317.0
220,2021,14100.0,BUSINESS,12747.6,0.0,12747.6,0.0,398.0,0.0,398.0,0.0,1902.0,21.0,242.0,1245.0,390.0,1073.0,790.0,39.0
221,2022,14100.0,BUSINESS,14725.800000000001,0.0,14725.800000000001,0.0,444.0,0.0,444.0,0.0,1972.0,21.0,250.0,1297.0,404.0,1107.0,819.0,41.0
222,2023,14100.0,BUSINESS,15363.4,0.0,15363.4,0.0,464.0,0.0,464.0,0.0,1979.0,18.0,256.0,1303.0,398.0,1070.0,869.0,40.0
223,2024,14100.0,BUSINESS,17720.2,0.0,17720.2,0.0,514.0,0.0,514.0,0.0,1999.0,18.0,259.0,1307.0,401.0,1078.0,873.0,50.0
224,2021,14170.0,BUSINESS,103426.08,1950.0,101476.08,0.0,3952.0,36.0,3946.0,0.0,20105.0,150.0,3013.0,12707.0,4221.0,12490.0,7146.0,469.0
225,2022,14170.0,BUSINESS,108504.31999999999,1950.0,106466.84,87.48,4188.0,36.0,4170.0,12.0,20505.0,138.0,3066.0,12961.0,4312.0,12446.0,7555.0,506.0
226,2023,14170.0,BUSINESS,113389.81999999999,1950.0,111352.34,87.48,4314.0,36.0,4296.0,12.0,20403.0,132.0,3030.0,12921.0,4302.0,11889.0,7954.0,560.0
227,2024,14170.0,BUSINESS,122674.78,2030.0,120557.9,87.48,4638.0,44.0,4618.0,12.0,20524.0,131.0,3060.0,12973.0,4329.0,11719.0,8190.0,611.0
228,2021,14220.0,BUSINESS,23795.0,126.0,23669.0,0.0,1684.0,24.0,1678.0,0.0,1736.0,709.0,295.0,645.0,85.0,1130.0,573.0,33.0
229,2022,14220.0,BUSINESS,23573.399999999998,126.0,23447.399999999998,0.0,1654.0,24.0,1648.0,0.0,1821.0,735.0,312.0,684.0,95.0,1116.0,673.0,35.0
230,2023,14220.0,BUSINESS,23870.8,126.0,23744.8,0.0,1666.0,24.0,1660.0,0.0,1800.0,718.0,316.0,668.0,97.0,1047.0,713.0,40.0
231,2024,14220.0,BUSINESS,24171.6,126.0,24045.6,0.0,1668.0,24.0,1662.0,0.0,1762.0,714.0,294.0,645.0,99.0,1011.0,710.0,35.0
232,2021,14300.0,BUSINESS,45829.2,120.0,45709.2,0.0,2722.0,12.0,2722.0,0.0,541.0,265.0,96.0,152.0,28.0,254.0,273.0,14.0
233,2022,14300.0,BUSINESS,46100.2,120.0,45980.2,0.0,2728.0,12.0,2728.0,0.0,566.0,257.0,98.0,182.0,32.0,253.0,299.0,17.0
234,2023,14300.0,BUSINESS,46078.0,130.0,45948.0,0.0,2726.0,14.0,2726.0,0.0,594.0,268.0,105.0,186.0,34.0,269.0,306.0,19.0
235,2024,14300.0,BUSINESS,47629.4,150.0,47479.4,0.0,2758.0,18.0,2758.0,0.0,595.0,267.0,92.0,211.0,35.0,255.0,323.0,22.0
236,2021,14350.0,BUSINESS,65539.0,220.0,65319.0,0.0,4152.0,28.0,4152.0,0.0,2267.0,625.0,502.0,1004.0,133.0,1472.0,754.0,41.0
237,2022,14350.0,BUSINESS,65717.6,180.0,65537.6,0.0,4150.0,24.0,4150.0,0.0,2417.0,657.0,526.0,1082.0,143.0,1539.0,836.0,39.0
238,2023,14350.0,BUSINESS,65885.0,160.0,65725.0,0.0,4116.0,20.0,4116.0,0.0,2446.0,657.0,528.0,1111.0,147.0,1520.0,874.0,52.0
239,2024,14350.0,BUSINESS,66278.4,150.0,66128.4,0.0,4086.0,14.0,4086.0,0.0,2402.0,634.0,536.0,1080.0,150.0,1491.0,847.0,57.0
240,2021,14400.0,BUSINESS,13968.8,0.0,13968.8,0.0,1270.0,0.0,1270.0,0.0,1997.0,131.0,520.0,1070.0,274.0,1134.0,834.0,29.0
241,2022,14400.0,BUSINESS,14442.4,0.0,14442.4,0.0,1248.0,0.0,1248.0,0.0,2118.0,144.0,556.0,1138.0,292.0,1221.0,854.0,37.0
242,2023,14400.0,BUSINESS,14854.6,0.0,14854.6,0.0,1264.0,0.0,1264.0,0.0,2119.0,136.0,533.0,1142.0,310.0,1180.0,896.0,43.0
243,2024,14400.0,BUSINESS,17521.0,0.0,17521.0,0.0,1304.0,0.0,1304.0,0.0,2185.0,129.0,558.0,1169.0,336.0,1154.0,982.0,50.0
244,2021,14500.0,BUSINESS,60656.0,330.6,60325.4,0.0,2346.0,48.0,2334.0,0.0,14545.0,203.0,1418.0,9328.0,3585.0,9109.0,5195.0,241.0
245,2022,14500.0,BUSINESS,65745.94,340.6,65304.6,100.74,2518.0,46.0,2500.0,12.0,14981.0,194.0,1432.0,9651.0,3685.0,9228.0,5499.0,257.0
246,2023,14500.0,BUSINESS,71719.94,340.6,71278.6,100.74,2662.0,46.0,2644.0,12.0,14920.0,174.0,1435.0,9656.0,3645.0,8903.0,5737.0,280.0
247,2024,14500.0,BUSINESS,85102.40000000001,1126.2,83900.6,75.0,2932.0,90.0,2910.0,10.0,15159.0,161.0,1480.0,9780.0,3715.0,8936.0,5948.0,279.0
248,2021,14550.0,BUSINESS,121183.54000000001,430.2,120753.34,0.0,7182.0,62.0,7178.0,0.0,1137.0,604.0,176.0,303.0,51.0,816.0,311.0,10.0
249,2022,14550.0,BUSINESS,124020.56999999999,480.2,123464.89,75.48,7380.0,70.0,7362.0,12.0,1192.0,620.0,196.0,326.0,49.0,830.0,350.0,18.0
250,2023,14550.0,BUSINESS,135584.13,490.2,135018.45,75.48,7578.0,72.0,7560.0,12.0,1239.0,624.0,209.0,338.0,68.0,839.0,384.0,16.0
251,2024,14550.0,BUSINESS,149829.53,815.4,148938.65,75.48,7842.0,82.0,7824.0,12.0,1252.0,634.0,206.0,340.0,69.0,845.0,390.0,18.0
252,2021,14600.0,BUSINESS,25782.0,0.0,25782.0,0.0,1440.0,0.0,1440.0,0.0,970.0,548.0,100.0,295.0,28.0,511.0,440.0,19.0
253,2022,14600.0,BUSINESS,25775.68,0.0,25775.68,0.0,1438.0,0.0,1438.0,0.0,982.0,561.0,98.0,309.0,21.0,448.0,499.0,33.0
254,2023,14600.0,BUSINESS,25784.28,0.0,25784.28,0.0,1440.0,0.0,1440.0,0.0,992.0,557.0,110.0,303.0,23.0,456.0,499.0,37.0
255,2024,14600.0,BUSINESS,26785.68,0.0,26785.68,0.0,1496.0,0.0,1496.0,0.0,988.0,536.0,114.0,325.0,28.0,418.0,531.0,36.0
256,2021,14650.0,BUSINESS,228342.65,573.6,201693.25,26076.0,6826.0,54.0,6814.0,12.0,13113.0,188.0,3915.0,7424.0,1574.0,7546.0,5296.0,271.0
257,2022,14650.0,BUSINESS,227271.048,703.6,212915.24,13652.807999999999,7346.0,68.0,7310.0,24.0,13996.0,206.0,4165.0,7907.0,1700.0,7849.0,5836.0,308.0
258,2023,14650.0,BUSINESS,252142.708,733.6,237756.9,13652.807999999999,7862.0,74.0,7826.0,24.0,14276.0,213.0,4268.0,8049.0,1731.0,7735.0,6189.0,352.0
259,2024,14650.0,BUSINESS,277531.908,1730.0,262149.7,13652.807999999999,8374.0,104.0,8320.0,24.0,14767.0,230.0,4346.0,8343.0,1846.0,7775.0,6599.0,394.0
260,2021,14700.0,BUSINESS,26667.2,51.599999999999994,26615.0,0.0,1116.0,6.0,1116.0,0.0,4794.0,62.0,456.0,3060.0,1212.0,2878.0,1757.0,159.0
261,2022,14700.0,BUSINESS,35636.6,8461.6,27174.4,0.0,1136.0,12.0,1130.0,0.0,4879.0,62.0,488.0,3115.0,1224.0,2820.0,1874.0,176.0
262,2023,14700.0,BUSINESS,42498.200000000004,12681.6,29816.0,0.0,1196.0,18.0,1184.0,0.0,4912.0,60.0,499.0,3141.0,1211.0,2780.0,1950.0,182.0
263,2024,14700.0,BUSINESS,46265.2,12681.6,33583.0,0.0,1240.0,18.0,1228.0,0.0,5089.0,56.0,544.0,3240.0,1236.0,2877.0,2022.0,191.0
264,2021,14750.0,BUSINESS,53591.8,324.0,53267.8,0.0,2444.0,12.0,2444.0,0.0,940.0,306.0,200.0,391.0,45.0,491.0,422.0,27.0
265,2022,14750.0,BUSINESS,53539.200000000004,324.0,53215.200000000004,0.0,2438.0,12.0,2438.0,0.0,984.0,320.0,208.0,405.0,49.0,501.0,451.0,36.0
266,2023,14750.0,BUSINESS,53400.6,324.0,53076.6,0.0,2420.0,12.0,2420.0,0.0,982.0,311.0,202.0,416.0,51.0,469.0,478.0,35.0
267,2024,14750.0,BUSINESS,53709.6,324.0,53385.6,0.0,2434.0,12.0,2434.0,0.0,990.0,320.0,199.0,427.0,48.0,491.0,463.0,40.0
268,2021,14850.0,BUSINESS,67360.0,156.0,67204.0,0.0,4498.0,30.0,4498.0,0.0,4133.0,943.0,741.0,2087.0,356.0,2615.0,1446.0,72.0
269,2022,14850.0,BUSINESS,67171.4,176.0,66995.4,0.0,4490.0,34.0,4490.0,0.0,4273.0,967.0,789.0,2142.0,372.0,2672.0,1517.0,84.0
270,2023,14850.0,BUSINESS,67369.4,186.0,67183.4,0.0,4492.0,36.0,4492.0,0.0,4362.0,978.0,848.0,2140.0,392.0,2739.0,1541.0,82.0
271,2024,14850.0,BUSINESS,67978.0,186.0,67792.0,0.0,4436.0,36.0,4436.0,0.0,4436.0,950.0,876.0,2192.0,403.0,2763.0,1589.0,79.0
272,2021,14870.0,BUSINESS,78492.2,147.6,78344.59999999999,0.0,3730.0,30.0,3724.0,0.0,1339.0,264.0,312.0,669.0,94.0,826.0,488.0,25.0
273,2022,14870.0,BUSINESS,81089.76,147.6,80942.16,0.0,3792.0,30.0,3786.0,0.0,1432.0,264.0,349.0,722.0,98.0,881.0,522.0,24.0
274,2023,14870.0,BUSINESS,83430.16,147.6,83282.56,0.0,3850.0,30.0,3844.0,0.0,1430.0,268.0,349.0,709.0,103.0,876.0,523.0,31.0
275,2024,14870.0,BUSINESS,85562.76,177.6,85385.16,0.0,3902.0,36.0,3896.0,0.0,1398.0,258.0,353.0,702.0,93.0,846.0,516.0,34.0
276,2021,14900.0,BUSINESS,74866.21,60.0,74800.61,5.6,4794.0,6.0,4778.0,16.0,18617.0,317.0,5454.0,11287.0,1545.0,11827.0,6302.0,488.0
277,2022,14900.0,BUSINESS,82856.74,60.0,81768.34,1028.4,4944.0,6.0,4908.0,36.0,19968.0,303.0,5765.0,12183.0,1709.0,12630.0,6818.0,521.0
278,2023,14900.0,BUSINESS,88059.88,60.0,86968.48,1031.4,5066.0,6.0,5024.0,42.0,20558.0,314.0,5773.0,12633.0,1826.0,12377.0,7584.0,597.0
279,2024,14900.0,BUSINESS,114736.1,120.0,113584.7,1031.4,5428.0,10.0,5386.0,42.0,21705.0,308.0,5972.0,13456.0,1964.0,12869.0,8181.0,664.0
280,2021,14920.0,BUSINESS,44322.6,714.0,43608.6,0.0,2638.0,36.0,2638.0,0.0,979.0,533.0,104.0,298.0,41.0,585.0,381.0,13.0
281,2022,14920.0,BUSINESS,45171.0,714.0,44457.0,0.0,2694.0,36.0,2694.0,0.0,1007.0,553.0,104.0,318.0,36.0,565.0,429.0,17.0
282,2023,14920.0,BUSINESS,45364.6,714.0,44650.6,0.0,2712.0,36.0,2712.0,0.0,1014.0,555.0,112.0,308.0,36.0,516.0,469.0,29.0
283,2024,14920.0,BUSINESS,46614.2,714.0,45900.2,0.0,2744.0,36.0,2744.0,0.0,1065.0,574.0,128.0,332.0,37.0,569.0,468.0,19.0
284,2021,14950.0,BUSINESS,36104.4,120.0,35984.4,0.0,2186.0,12.0,2186.0,0.0,335.0,177.0,33.0,116.0,8.0,154.0,176.0,3.0
285,2022,14950.0,BUSINESS,36158.0,120.0,36038.0,0.0,2204.0,12.0,2204.0,0.0,348.0,176.0,33.0,117.0,6.0,157.0,176.0,8.0
286,2023,14950.0,BUSINESS,36154.8,120.0,36034.8,0.0,2204.0,12.0,2204.0,0.0,350.0,175.0,41.0,128.0,9.0,147.0,195.0,6.0
287,2024,14950.0,BUSINESS,37524.2,120.0,37404.2,0.0,2220.0,12.0,2220.0,0.0,356.0,187.0,37.0,125.0,8.0,159.0,189.0,7.0
288,2021,15050.0,BUSINESS,109184.4,1570.8,95013.8,12600.0,3440.0,60.0,3410.0,6.0,5176.0,311.0,1236.0,2994.0,627.0,2932.0,2070.0,174.0
289,2022,15050.0,BUSINESS,100995.46,1570.8,99347.44,77.22,3590.0,60.0,3560.0,6.0,5508.0,336.0,1297.0,3206.0,636.0,3056.0,2269.0,185.0
290,2023,15050.0,BUSINESS,107556.44,1678.8,105800.42,77.22,3760.0,64.0,3730.0,6.0,5742.0,336.0,1334.0,3402.0,656.0,3093.0,2443.0,206.0
291,2024,15050.0,BUSINESS,116303.84,2156.2,114070.42,77.22,4016.0,80.0,3986.0,6.0,6008.0,344.0,1396.0,3580.0,693.0,3220.0,2552.0,240.0
292,2021,15240.0,BUSINESS,67996.8,2317.0,65679.8,0.0,4346.0,130.0,4316.0,0.0,6940.0,1453.0,1643.0,3327.0,515.0,4321.0,2510.0,109.0
293,2022,15240.0,BUSINESS,68865.8,2277.0,66588.8,0.0,4418.0,126.0,4388.0,0.0,7301.0,1511.0,1755.0,3490.0,562.0,4489.0,2680.0,135.0
294,2023,15240.0,BUSINESS,69287.4,2267.0,67020.4,0.0,4416.0,124.0,4386.0,0.0,7484.0,1500.0,1868.0,3538.0,577.0,4489.0,2844.0,151.0
295,2024,15240.0,BUSINESS,72481.6,2447.0,70034.6,0.0,4494.0,124.0,4464.0,0.0,7534.0,1478.0,1900.0,3560.0,587.0,4507.0,2869.0,156.0
296,2021,15270.0,BUSINESS,97282.2,177.6,97104.6,0.0,4716.0,36.0,4710.0,0.0,2694.0,986.0,499.0,1031.0,178.0,1683.0,967.0,44.0
297,2022,15270.0,BUSINESS,97790.8,177.6,97613.2,0.0,4764.0,36.0,4758.0,0.0,2863.0,1005.0,562.0,1119.0,181.0,1762.0,1061.0,38.0
298,2023,15270.0,BUSINESS,98219.4,177.6,98041.8,0.0,4766.0,36.0,4760.0,0.0,2952.0,1024.0,597.0,1153.0,178.0,1756.0,1144.0,52.0
299,2024,15270.0,BUSINESS,100569.8,207.6,100362.2,0.0,4812.0,42.0,4806.0,0.0,2992.0,999.0,609.0,1193.0,190.0,1766.0,1171.0,59.0
300,2021,15300.0,BUSINESS,29496.0,270.0,29226.0,0.0,2130.0,36.0,2124.0,0.0,1855.0,798.0,240.0,738.0,76.0,929.0,864.0,62.0
301,2022,15300.0,BUSINESS,29528.8,270.0,29258.8,0.0,2126.0,36.0,2120.0,0.0,1906.0,793.0,253.0,789.0,85.0,852.0,939.0,113.0
302,2023,15300.0,BUSINESS,29373.6,216.0,29157.6,0.0,2106.0,30.0,2100.0,0.0,1947.0,789.0,270.0,800.0,85.0,849.0,935.0,163.0
303,2024,15300.0,BUSINESS,28954.8,216.0,28738.8,0.0,2068.0,30.0,2062.0,0.0,1933.0,779.0,254.0,802.0,89.0,818.0,964.0,160.0
304,2021,15350.0,BUSINESS,2270.4,30.0,2240.4,0.0,144.0,6.0,144.0,0.0,4001.0,68.0,265.0,2623.0,1040.0,2472.0,1464.0,65.0
305,2022,15350.0,BUSINESS,2674.2,30.0,2644.2,0.0,162.0,6.0,162.0,0.0,4148.0,72.0,311.0,2710.0,1061.0,2464.0,1602.0,81.0
306,2023,15350.0,BUSINESS,2789.3999999999996,60.0,2729.3999999999996,0.0,174.0,12.0,174.0,0.0,4166.0,73.0,314.0,2732.0,1047.0,2429.0,1647.0,90.0
307,2024,15350.0,BUSINESS,2795.96,80.0,2715.96,0.0,172.0,14.0,170.0,0.0,4249.0,73.0,306.0,2838.0,1028.0,2454.0,1709.0,95.0
308,2021,15520.0,BUSINESS,212288.314,318.0,211970.314,0.0,7818.0,20.0,7806.0,0.0,1354.0,506.0,291.0,512.0,43.0,738.0,586.0,30.0
309,2022,15520.0,BUSINESS,229095.035,498.0,228597.035,0.0,8581.0,24.0,8569.0,0.0,1439.0,514.0,312.0,565.0,51.0,767.0,627.0,34.0
310,2023,15520.0,BUSINESS,242946.095,528.0,242418.095,0.0,9015.0,30.0,9003.0,0.0,1502.0,533.0,327.0,586.0,56.0,762.0,693.0,47.0
