"LGA_CODE22","LGA_NAME22","POST_CODE_21"
"32250","Carpentaria","4824"
"32250","Carpentaria","4825"
"32250","Carpentaria","4830"
"32250","Carpentaria","4871"
"32250","Carpentaria","4890"
"32250","Carpentaria","4891"
"32250","Carpentaria","4892"
"32260","Cassowary Coast","4816"
"32260","Cassowary Coast","4849"
"32260","Cassowary Coast","4850"
"32260","Cassowary Coast","4852"
"32260","Cassowary Coast","4854"
"32260","Cassowary Coast","4855"
"32260","Cassowary Coast","4856"
"32260","Cassowary Coast","4858"
"32260","Cassowary Coast","4859"
"32260","Cassowary Coast","4860"
"32260","Cassowary Coast","4871"
"32260","Cassowary Coast","4872"
"32260","Cassowary Coast","4886"
"32270","Central Highlands (Qld)","4420"
"32270","Central Highlands (Qld)","4454"
"32270","Central Highlands (Qld)","4477"
"32270","Central Highlands (Qld)","4478"
"32270","Central Highlands (Qld)","4702"
"32270","Central Highlands (Qld)","4705"
"32270","Central Highlands (Qld)","4709"
"32270","Central Highlands (Qld)","4712"
"32270","Central Highlands (Qld)","4713"
"32270","Central Highlands (Qld)","4717"
"32270","Central Highlands (Qld)","4718"
"32270","Central Highlands (Qld)","4720"
"32270","Central Highlands (Qld)","4721"
"32270","Central Highlands (Qld)","4722"
"32270","Central Highlands (Qld)","4723"
"32270","Central Highlands (Qld)","4724"
"32270","Central Highlands (Qld)","4745"
"32270","Central Highlands (Qld)","4746"
"32270","Central Highlands (Qld)","4871"
"32310","Charters Towers","4721"
"32310","Charters Towers","4726"
"32310","Charters Towers","4804"
"32310","Charters Towers","4807"
"32310","Charters Towers","4809"
"32310","Charters Towers","4815"
"32310","Charters Towers","4816"
"32310","Charters Towers","4817"
"32310","Charters Towers","4818"
"32310","Charters Towers","4820"
"32310","Charters Towers","4821"
"32310","Charters Towers","4850"
"32310","Charters Towers","4871"
"32310","Charters Towers","4872"
"32330","Cherbourg","4605"
"32330","Cherbourg","4606"
"32330","Cherbourg","4608"
"32450","Cloncurry","4735"
"32450","Cloncurry","4823"
"32450","Cloncurry","4824"
"32450","Cloncurry","4825"
"32450","Cloncurry","4829"
"32500","Cook","4871"
"32500","Cook","4873"
"32500","Cook","4874"
"32500","Cook","4876"
"32500","Cook","4892"
"32500","Cook","4895"
"32600","Croydon","4816"
"32600","Croydon","4822"
"32600","Croydon","4823"
"32600","Croydon","4825"
"32600","Croydon","4871"
"32600","Croydon","4890"
"32750","Diamantina","0872"
"32750","Diamantina","4481"
"32750","Diamantina","4482"
"32750","Diamantina","4730"
"32750","Diamantina","4735"
"32750","Diamantina","4829"
"32750","Diamantina","5731"
"32750","Diamantina","5733"
"32750","Diamantina","5734"
"32770","Doomadgee","4825"
"32770","Doomadgee","4830"
"32810","Douglas","4871"
"32810","Douglas","4873"
"32810","Douglas","4877"
"32810","Douglas","4881"
"32810","Douglas","4895"
"33100","Etheridge","4816"
"33100","Etheridge","4820"
"33100","Etheridge","4821"
"33100","Etheridge","4822"
"33100","Etheridge","4871"
"33100","Etheridge","4872"
"33100","Etheridge","4890"
"33100","Etheridge","4892"
"33200","Flinders (Qld)","4726"
"33200","Flinders (Qld)","4732"
"33200","Flinders (Qld)","4733"
"33200","Flinders (Qld)","4816"
"33200","Flinders (Qld)","4820"
"33200","Flinders (Qld)","4821"
"33200","Flinders (Qld)","4822"
"33200","Flinders (Qld)","4871"
"33220","Fraser Coast","4570"
"33220","Fraser Coast","4580"
"33220","Fraser Coast","4581"
"33220","Fraser Coast","4600"
"33220","Fraser Coast","4601"
"33220","Fraser Coast","4620"
"33220","Fraser Coast","4621"
"33220","Fraser Coast","4625"
"33220","Fraser Coast","4650"
"33220","Fraser Coast","4655"
"33220","Fraser Coast","4659"
"33220","Fraser Coast","4660"
"33220","Fraser Coast","4662"
"33360","Gladstone","4630"
"33360","Gladstone","4670"
"33360","Gladstone","4671"
"33360","Gladstone","4673"
"33360","Gladstone","4674"
"33360","Gladstone","4676"
"33360","Gladstone","4677"
"33360","Gladstone","4678"
"33360","Gladstone","4680"
"33360","Gladstone","4694"
"33360","Gladstone","4695"
"33360","Gladstone","4697"
"33360","Gladstone","4699"
"33360","Gladstone","4702"
"33360","Gladstone","4715"
"33360","Gladstone","4741"
"33430","Gold Coast","2484"
"33430","Gold Coast","2485"
"33430","Gold Coast","2486"
"33430","Gold Coast","4130"
"33430","Gold Coast","4165"
"33430","Gold Coast","4207"
"33430","Gold Coast","4208"
"33430","Gold Coast","4209"
"33430","Gold Coast","4210"
"33430","Gold Coast","4211"
"33430","Gold Coast","4212"
"33430","Gold Coast","4213"
"33430","Gold Coast","4214"
"33430","Gold Coast","4215"
"33430","Gold Coast","4216"
"33430","Gold Coast","4217"
"33430","Gold Coast","4218"
"33430","Gold Coast","4220"
"33430","Gold Coast","4221"
"33430","Gold Coast","4223"
"33430","Gold Coast","4224"
"33430","Gold Coast","4225"
"33430","Gold Coast","4226"
"33430","Gold Coast","4227"
"33430","Gold Coast","4228"
"33430","Gold Coast","4270"
"33430","Gold Coast","4272"
"33430","Gold Coast","4275"
"33610","Goondiwindi","2361"
"33610","Goondiwindi","2372"
"33610","Goondiwindi","2405"
"33610","Goondiwindi","2406"
"33610","Goondiwindi","2409"
"33610","Goondiwindi","2410"
"33610","Goondiwindi","4352"
"33610","Goondiwindi","4357"
"33610","Goondiwindi","4370"
"33610","Goondiwindi","4374"
"33610","Goondiwindi","4380"
"33610","Goondiwindi","4384"
"33610","Goondiwindi","4385"
"33610","Goondiwindi","4387"
"33610","Goondiwindi","4388"
"33610","Goondiwindi","4390"
"33610","Goondiwindi","4406"
"33610","Goondiwindi","4422"
"33610","Goondiwindi","4487"
"33610","Goondiwindi","4494"
"33610","Goondiwindi","4496"
"33610","Goondiwindi","4497"
"33610","Goondiwindi","4498"
"33620","Gympie","4314"
"33620","Gympie","4515"
"33620","Gympie","4562"
"33620","Gympie","4563"
"33620","Gympie","4565"
"33620","Gympie","4568"
"33620","Gympie","4569"
"33620","Gympie","4570"
"33620","Gympie","4571"
"33620","Gympie","4574"
"33620","Gympie","4580"
"33620","Gympie","4581"
"33620","Gympie","4600"
"33620","Gympie","4601"
"33620","Gympie","4605"
"33620","Gympie","4608"
"33620","Gympie","4612"
"33620","Gympie","4615"
"33620","Gympie","4620"
"33620","Gympie","4621"
"33620","Gympie","4625"
"33620","Gympie","4650"
"33800","Hinchinbrook","4816"
"33800","Hinchinbrook","4849"
"33800","Hinchinbrook","4850"
"33800","Hinchinbrook","4872"
"33830","Hope Vale","4895"
"33960","Ipswich","4070"
"33960","Ipswich","4076"
"33960","Ipswich","4078"
"33960","Ipswich","4124"
"33960","Ipswich","4285"
"33960","Ipswich","4300"
"33960","Ipswich","4301"
"33960","Ipswich","4303"
"33960","Ipswich","4304"
"33960","Ipswich","4305"
"33960","Ipswich","4306"
"33960","Ipswich","4307"
"33960","Ipswich","4311"
"33960","Ipswich","4340"
"33960","Ipswich","4341"
"33960","Ipswich","4346"
"33980","Isaac","4702"
"33980","Isaac","4705"
"33980","Isaac","4706"
"33980","Isaac","4707"
"33980","Isaac","4717"
"33980","Isaac","4721"
"33980","Isaac","4723"
"33980","Isaac","4724"
"33980","Isaac","4726"
"33980","Isaac","4728"
"33980","Isaac","4737"
"33980","Isaac","4738"
"33980","Isaac","4739"
"33980","Isaac","4741"
"33980","Isaac","4742"
"33980","Isaac","4743"
"33980","Isaac","4744"
"33980","Isaac","4745"
"33980","Isaac","4746"
"33980","Isaac","4754"
"33980","Isaac","4757"
"33980","Isaac","4804"
"33980","Isaac","4816"
"33980","Isaac","4820"
"33980","Isaac","4871"
"34420","Kowanyama","4892"
"34530","Livingstone","4699"
"34530","Livingstone","4700"
"34530","Livingstone","4701"
"34530","Livingstone","4702"
"34530","Livingstone","4703"
"34530","Livingstone","4704"
"34530","Livingstone","4705"
"34530","Livingstone","4706"
"34530","Livingstone","4707"
"34530","Livingstone","4710"
"34530","Livingstone","4711"
"34530","Livingstone","4741"
"34570","Lockhart River","4874"
"34570","Lockhart River","4892"
"34580","Lockyer Valley","4309"
"34580","Lockyer Valley","4311"
"34580","Lockyer Valley","4340"
"34580","Lockyer Valley","4341"
"34580","Lockyer Valley","4342"
"34580","Lockyer Valley","4343"
"34580","Lockyer Valley","4344"
"34580","Lockyer Valley","4347"
"34580","Lockyer Valley","4350"
"34580","Lockyer Valley","4352"
"34580","Lockyer Valley","4358"
"34580","Lockyer Valley","4359"
"34580","Lockyer Valley","4361"
"34580","Lockyer Valley","4362"
"34590","Logan","4078"
"34590","Logan","4110"
"34590","Logan","4112"
"34590","Logan","4113"
"34590","Logan","4114"
"34590","Logan","4115"
"34590","Logan","4116"
"34590","Logan","4117"
"34590","Logan","4118"
"34590","Logan","4119"
"34590","Logan","4123"
"34590","Logan","4124"
"34590","Logan","4125"
"34590","Logan","4127"
"34590","Logan","4128"
"34590","Logan","4129"
"34590","Logan","4130"
"34590","Logan","4131"
"34590","Logan","4132"
"34590","Logan","4133"
"34590","Logan","4156"
"34590","Logan","4157"
"34590","Logan","4165"
"34590","Logan","4205"
"34590","Logan","4207"
"34590","Logan","4270"
"34590","Logan","4275"
"34590","Logan","4280"
"34590","Logan","4285"
"34590","Logan","4300"
"34590","Logan","4306"
"34710","Longreach","4472"
"34710","Longreach","4474"
"34710","Longreach","4725"
"34710","Longreach","4726"
"34710","Longreach","4727"
"34710","Longreach","4730"
"34710","Longreach","4731"
"34710","Longreach","4732"
"34710","Longreach","4733"
"34710","Longreach","4735"
"34710","Longreach","4736"
"34770","Mackay","4707"
"34770","Mackay","4737"
"34770","Mackay","4738"
"34770","Mackay","4740"
"34770","Mackay","4741"
"34770","Mackay","4742"
"34770","Mackay","4743"
"34770","Mackay","4750"
"34770","Mackay","4751"
"34770","Mackay","4753"
"34770","Mackay","4754"
"34770","Mackay","4756"
"34770","Mackay","4757"
"34770","Mackay","4798"
"34770","Mackay","4799"
"34770","Mackay","4800"
"34770","Mackay","4802"
"34770","Mackay","4804"
"34770","Mackay","4805"
"34800","McKinlay","4735"
"34800","McKinlay","4816"
"34800","McKinlay","4822"
"34800","McKinlay","4823"
"34800","McKinlay","4824"
"34800","McKinlay","4825"
"34830","Mapoon","4874"
"34860","Maranoa","4416"
"34860","Maranoa","4417"
"34860","Maranoa","4419"
"34860","Maranoa","4422"
"34860","Maranoa","4423"
"34860","Maranoa","4425"
"34860","Maranoa","4426"
"34860","Maranoa","4427"
"34860","Maranoa","4428"
"34860","Maranoa","4454"
"34860","Maranoa","4455"
"34860","Maranoa","4461"
"34860","Maranoa","4462"
"34860","Maranoa","4465"
"34860","Maranoa","4467"
"34860","Maranoa","4468"
"34860","Maranoa","4477"
"34860","Maranoa","4487"
"34860","Maranoa","4488"
"34860","Maranoa","4490"
"34860","Maranoa","4702"
"34880","Mareeba","4870"
"34880","Mareeba","4871"
"34880","Mareeba","4872"
"34880","Mareeba","4873"
"34880","Mareeba","4877"
"34880","Mareeba","4880"
"34880","Mareeba","4881"
"34880","Mareeba","4882"
"34880","Mareeba","4883"
"34880","Mareeba","4887"
"34880","Mareeba","4890"
"34880","Mareeba","4892"
"35010","Moreton Bay","4017"
"35010","Moreton Bay","4019"
"35010","Moreton Bay","4020"
"35010","Moreton Bay","4021"
"35010","Moreton Bay","4022"
"35010","Moreton Bay","4035"
"35010","Moreton Bay","4036"
"35010","Moreton Bay","4037"
"35010","Moreton Bay","4053"
"35010","Moreton Bay","4054"
"35010","Moreton Bay","4055"
"35010","Moreton Bay","4306"
"35010","Moreton Bay","4312"
"35010","Moreton Bay","4500"
"35010","Moreton Bay","4501"
"35010","Moreton Bay","4502"
"35010","Moreton Bay","4503"
"35010","Moreton Bay","4504"
"35010","Moreton Bay","4505"
"35010","Moreton Bay","4506"
"35010","Moreton Bay","4507"
"35010","Moreton Bay","4508"
"35010","Moreton Bay","4509"
"35010","Moreton Bay","4510"
"35010","Moreton Bay","4511"
"35010","Moreton Bay","4512"
"35010","Moreton Bay","4514"
"35010","Moreton Bay","4515"
"35010","Moreton Bay","4516"
"35010","Moreton Bay","4517"
"35010","Moreton Bay","4518"
"35010","Moreton Bay","4519"
"35010","Moreton Bay","4520"
"35010","Moreton Bay","4521"
"35010","Moreton Bay","4552"
"35250","Mornington","4809"
"35250","Mornington","4871"
"35250","Mornington","4892"
"35300","Mount Isa","0862"
"35300","Mount Isa","0872"
"35300","Mount Isa","4824"
"35300","Mount Isa","4825"
"35300","Mount Isa","4828"
"35300","Mount Isa","4830"
"35600","Murweh","4465"
"35600","Murweh","4467"
"35600","Murweh","4468"
"35600","Murweh","4470"
"35600","Murweh","4472"
"35600","Murweh","4474"
"35600","Murweh","4477"
"35600","Murweh","4478"
"35600","Murweh","4479"
"35600","Murweh","4488"
"35600","Murweh","4489"
"35600","Murweh","4490"
"35600","Murweh","4702"
"35670","Napranum","4874"
"35670","Napranum","4892"
"35740","Noosa","4562"
"35740","Noosa","4563"
"35740","Noosa","4565"
"35740","Noosa","4566"
"35740","Noosa","4567"
"35740","Noosa","4568"
"35740","Noosa","4569"
"35740","Noosa","4570"
"35740","Noosa","4571"
"35740","Noosa","4573"
"35740","Noosa","4580"
"35760","North Burnett","4413"
"35760","North Burnett","4419"
"35760","North Burnett","4601"
"35760","North Burnett","4612"
"35760","North Burnett","4613"
"35760","North Burnett","4620"
"35760","North Burnett","4621"
"35760","North Burnett","4625"
"35760","North Burnett","4626"
"35760","North Burnett","4627"
"35760","North Burnett","4630"
"35760","North Burnett","4660"
"35760","North Burnett","4671"
"35760","North Burnett","4680"
"35760","North Burnett","4715"
"35760","North Burnett","4716"
"35760","North Burnett","4719"
"35780","Northern Peninsula Area","4874"
"35780","Northern Peninsula Area","4876"
"35790","Palm Island","4816"
"35800","Paroo","2839"
"35800","Paroo","2840"
"35800","Paroo","4468"
"35800","Paroo","4470"
"35800","Paroo","4474"
"35800","Paroo","4479"
"35800","Paroo","4480"
"35800","Paroo","4486"
"35800","Paroo","4488"
"35800","Paroo","4489"
"35800","Paroo","4490"
"35800","Paroo","4491"
"35800","Paroo","4492"
"35800","Paroo","4493"
"36070","Pormpuraaw","4892"
"36150","Quilpie","4470"
"36150","Quilpie","4472"
"36150","Quilpie","4474"
"36150","Quilpie","4478"
"36150","Quilpie","4479"
"36150","Quilpie","4480"
"36150","Quilpie","4481"
"36150","Quilpie","4490"
"36150","Quilpie","4492"
"36150","Quilpie","4731"
"36150","Quilpie","4736"
"36250","Redland","4127"
"36250","Redland","4128"
"36250","Redland","4130"
"36250","Redland","4154"
"36250","Redland","4155"
"36250","Redland","4156"
"36250","Redland","4157"
"36250","Redland","4158"
"36250","Redland","4159"
"36250","Redland","4160"
"36250","Redland","4161"
"36250","Redland","4163"
"36250","Redland","4164"
"36250","Redland","4165"
"36250","Redland","4178"
"36250","Redland","4183"
"36250","Redland","4184"
"36250","Redland","4207"
"36300","Richmond","4733"
"36300","Richmond","4816"
"36300","Richmond","4821"
"36300","Richmond","4822"
"36300","Richmond","4823"
"36300","Richmond","4871"
"36370","Rockhampton","4695"
"36370","Rockhampton","4697"
"36370","Rockhampton","4699"
"36370","Rockhampton","4700"
"36370","Rockhampton","4701"
"36370","Rockhampton","4702"
"36370","Rockhampton","4704"
"36370","Rockhampton","4705"
"36370","Rockhampton","4711"
"36370","Rockhampton","4712"
"36370","Rockhampton","4714"
"36510","Scenic Rim","2474"
"36510","Scenic Rim","2476"
"36510","Scenic Rim","2484"
"36510","Scenic Rim","4207"
"36510","Scenic Rim","4210"
"36510","Scenic Rim","4211"
"36510","Scenic Rim","4270"
"36510","Scenic Rim","4272"
"36510","Scenic Rim","4275"
"36510","Scenic Rim","4280"
"36510","Scenic Rim","4285"
"36510","Scenic Rim","4287"
"36510","Scenic Rim","4305"
"36510","Scenic Rim","4306"
"36510","Scenic Rim","4307"
"36510","Scenic Rim","4309"
"36510","Scenic Rim","4310"
"36510","Scenic Rim","4340"
"36510","Scenic Rim","4341"
"36510","Scenic Rim","4362"
"36510","Scenic Rim","4370"
"36510","Scenic Rim","4371"
"36510","Scenic Rim","4373"
"36580","Somerset","4306"
"36580","Somerset","4311"
"36580","Somerset","4312"
"36580","Somerset","4313"
"36580","Somerset","4314"
"36580","Somerset","4340"
"36580","Somerset","4341"
"36580","Somerset","4342"
"36580","Somerset","4343"
"36580","Somerset","4346"
"36580","Somerset","4352"
"36580","Somerset","4355"
"36580","Somerset","4514"
"36580","Somerset","4515"
"36580","Somerset","4520"
"36580","Somerset","4521"
"36580","Somerset","4552"
"36580","Somerset","4570"
"36580","Somerset","4574"
"36580","Somerset","4601"
"36580","Somerset","4615"
"36630","South Burnett","4314"
"36630","South Burnett","4402"
"36630","South Burnett","4405"
"36630","South Burnett","4408"
"36630","South Burnett","4410"
"36630","South Burnett","4413"
"36630","South Burnett","4601"
"36630","South Burnett","4605"
"36630","South Burnett","4606"
"36630","South Burnett","4608"
"36630","South Burnett","4610"
"36630","South Burnett","4611"
"36630","South Burnett","4612"
"36630","South Burnett","4613"
"36630","South Burnett","4614"
"36630","South Burnett","4615"
"36630","South Burnett","4625"
"36630","South Burnett","4626"
"36660","Southern Downs","2372"
"36660","Southern Downs","2476"
"36660","Southern Downs","4309"
"36660","Southern Downs","4310"
"36660","Southern Downs","4341"
"36660","Southern Downs","4343"
"36660","Southern Downs","4352"
"36660","Southern Downs","4357"
"36660","Southern Downs","4361"
"36660","Southern Downs","4362"
"36660","Southern Downs","4365"
"36660","Southern Downs","4370"
"36660","Southern Downs","4371"
"36660","Southern Downs","4372"
"36660","Southern Downs","4373"
"36660","Southern Downs","4374"
"36660","Southern Downs","4375"
"36660","Southern Downs","4376"
"36660","Southern Downs","4377"
"36660","Southern Downs","4378"
"36660","Southern Downs","4380"
"36660","Southern Downs","4381"
"36660","Southern Downs","4382"
"36660","Southern Downs","4383"
"36660","Southern Downs","4385"
"36660","Southern Downs","4387"
"36720","Sunshine Coast","4507"
"36720","Sunshine Coast","4510"
"36720","Sunshine Coast","4514"
"36720","Sunshine Coast","4515"
"36720","Sunshine Coast","4516"
"36720","Sunshine Coast","4517"
"36720","Sunshine Coast","4518"
"36720","Sunshine Coast","4519"
"36720","Sunshine Coast","4550"
"36720","Sunshine Coast","4551"
"36720","Sunshine Coast","4552"
"36720","Sunshine Coast","4553"
"36720","Sunshine Coast","4554"
"36720","Sunshine Coast","4555"
"36720","Sunshine Coast","4556"
"36720","Sunshine Coast","4557"
"36720","Sunshine Coast","4558"
"36720","Sunshine Coast","4559"
"36720","Sunshine Coast","4560"
"36720","Sunshine Coast","4561"
"36720","Sunshine Coast","4562"
"36720","Sunshine Coast","4563"
"36720","Sunshine Coast","4564"
"36720","Sunshine Coast","4566"
"36720","Sunshine Coast","4570"
"36720","Sunshine Coast","4572"
"36720","Sunshine Coast","4573"
"36720","Sunshine Coast","4574"
"36720","Sunshine Coast","4575"
"36820","Tablelands","4816"
"36820","Tablelands","4849"
"36820","Tablelands","4850"
"36820","Tablelands","4854"
"36820","Tablelands","4855"
"36820","Tablelands","4860"
"36820","Tablelands","4865"
"36820","Tablelands","4870"
"36820","Tablelands","4871"
"36820","Tablelands","4872"
"36820","Tablelands","4880"
"36820","Tablelands","4882"
"36820","Tablelands","4883"
"36820","Tablelands","4884"
"36820","Tablelands","4885"
"36820","Tablelands","4886"
"36820","Tablelands","4887"
"36820","Tablelands","4888"
"36910","Toowoomba","4311"
"36910","Toowoomba","4312"
"36910","Toowoomba","4313"
"36910","Toowoomba","4314"
"36910","Toowoomba","4343"
"36910","Toowoomba","4344"
"36910","Toowoomba","4350"
"36910","Toowoomba","4352"
"36910","Toowoomba","4353"
"36910","Toowoomba","4354"
"36910","Toowoomba","4355"
"36910","Toowoomba","4356"
"36910","Toowoomba","4357"
"36910","Toowoomba","4358"
"36910","Toowoomba","4359"
"36910","Toowoomba","4360"
"36910","Toowoomba","4361"
"36910","Toowoomba","4362"
"36910","Toowoomba","4363"
"36910","Toowoomba","4364"
"36910","Toowoomba","4365"
"36910","Toowoomba","4387"
"36910","Toowoomba","4390"
"36910","Toowoomba","4400"
"36910","Toowoomba","4401"
"36910","Toowoomba","4402"
"36910","Toowoomba","4403"
"36910","Toowoomba","4404"
"36910","Toowoomba","4405"
"36910","Toowoomba","4406"
"36910","Toowoomba","4407"
"36910","Toowoomba","4614"
"36910","Toowoomba","4615"
"36950","Torres","4874"
"36950","Torres","4875"
"36950","Torres","4876"
"36960","Torres Strait Island","4875"
"37010","Townsville","4741"
"37010","Townsville","4809"
"37010","Townsville","4810"
"37010","Townsville","4811"
"37010","Townsville","4812"
"37010","Townsville","4814"
"37010","Townsville","4815"
"37010","Townsville","4816"
"37010","Townsville","4817"
"37010","Townsville","4818"
"37010","Townsville","4819"
"37010","Townsville","4820"
"37010","Townsville","4850"
"37300","Weipa","4874"
"37310","Western Downs","4352"
"37310","Western Downs","4357"
"37310","Western Downs","4390"
"37310","Western Downs","4402"
"37310","Western Downs","4403"
"37310","Western Downs","4404"
"37310","Western Downs","4405"
"37310","Western Downs","4406"
"37310","Western Downs","4407"
"37310","Western Downs","4408"
"37310","Western Downs","4410"
"37310","Western Downs","4411"
"37310","Western Downs","4412"
"37310","Western Downs","4413"
"37310","Western Downs","4415"
"37310","Western Downs","4416"
"37310","Western Downs","4417"
"37310","Western Downs","4418"
"37310","Western Downs","4419"
"37310","Western Downs","4420"
"37310","Western Downs","4421"
"37310","Western Downs","4422"
"37310","Western Downs","4423"
"37310","Western Downs","4424"
"37310","Western Downs","4425"
"37310","Western Downs","4426"
"37310","Western Downs","4427"
"37310","Western Downs","4428"
"37310","Western Downs","4454"
"37310","Western Downs","4487"
"37310","Western Downs","4494"
"37310","Western Downs","4610"
"37310","Western Downs","4613"
"37310","Western Downs","4626"
"37310","Western Downs","4627"
"37340","Whitsunday","4721"
"37340","Whitsunday","4741"
"37340","Whitsunday","4742"
"37340","Whitsunday","4743"
"37340","Whitsunday","4799"
"37340","Whitsunday","4800"
"37340","Whitsunday","4802"
"37340","Whitsunday","4804"
"37340","Whitsunday","4805"
"37340","Whitsunday","4806"
"37340","Whitsunday","4807"
"37340","Whitsunday","4816"
"37340","Whitsunday","4820"
"37400","Winton","4730"
"37400","Winton","4732"
"37400","Winton","4733"
"37400","Winton","4735"
"37400","Winton","4821"
"37400","Winton","4822"
"37400","Winton","4823"
"37400","Winton","4829"
"37550","Woorabinda","4702"
"37550","Woorabinda","4712"
"37550","Woorabinda","4713"
"37550","Woorabinda","4718"
"37570","Wujal Wujal","4895"
"37600","Yarrabah","4865"
"37600","Yarrabah","4871"
"39499","No usual address (Qld)",NA
"39799","Migratory - Offshore - Shipping (Qld)",NA
"40070","Adelaide","5000"
"40070","Adelaide","5006"
"40070","Adelaide","5007"
"40070","Adelaide","5031"
"40070","Adelaide","5034"
"40070","Adelaide","5035"
"40070","Adelaide","5061"
"40070","Adelaide","5063"
"40070","Adelaide","5065"
"40070","Adelaide","5067"
"40070","Adelaide","5069"
"40070","Adelaide","5081"
"40070","Adelaide","5082"
"40120","Adelaide Hills","5052"
"40120","Adelaide Hills","5062"
"40120","Adelaide Hills","5066"
"40120","Adelaide Hills","5072"
"40120","Adelaide Hills","5073"
"40120","Adelaide Hills","5076"
"40120","Adelaide Hills","5089"
"40120","Adelaide Hills","5091"
"40120","Adelaide Hills","5114"
"40120","Adelaide Hills","5125"
"40120","Adelaide Hills","5131"
"40120","Adelaide Hills","5132"
"40120","Adelaide Hills","5133"
"40120","Adelaide Hills","5134"
"40120","Adelaide Hills","5136"
"40120","Adelaide Hills","5137"
"40120","Adelaide Hills","5138"
"40120","Adelaide Hills","5139"
"40120","Adelaide Hills","5140"
"40120","Adelaide Hills","5141"
"40120","Adelaide Hills","5142"
"40120","Adelaide Hills","5144"
"40120","Adelaide Hills","5150"
"40120","Adelaide Hills","5151"
"40120","Adelaide Hills","5152"
"40120","Adelaide Hills","5153"
"40120","Adelaide Hills","5154"
"40120","Adelaide Hills","5155"
"40120","Adelaide Hills","5156"
"40120","Adelaide Hills","5157"
"40120","Adelaide Hills","5231"
"40120","Adelaide Hills","5232"
"40120","Adelaide Hills","5233"
"40120","Adelaide Hills","5234"
"40120","Adelaide Hills","5235"
"40120","Adelaide Hills","5236"
"40120","Adelaide Hills","5240"
"40120","Adelaide Hills","5241"
"40120","Adelaide Hills","5242"
"40120","Adelaide Hills","5243"
"40120","Adelaide Hills","5244"
"40120","Adelaide Hills","5245"
"40120","Adelaide Hills","5250"
"40120","Adelaide Hills","5251"
"40120","Adelaide Hills","5252"
"40120","Adelaide Hills","5351"
"40150","Adelaide Plains","5117"
"40150","Adelaide Plains","5118"
"40150","Adelaide Plains","5120"
"40150","Adelaide Plains","5121"
"40150","Adelaide Plains","5400"
"40150","Adelaide Plains","5401"
"40150","Adelaide Plains","5460"
"40150","Adelaide Plains","5501"
"40150","Adelaide Plains","5502"
"40220","Alexandrina","5153"
"40220","Alexandrina","5157"
"40220","Alexandrina","5171"
"40220","Alexandrina","5172"
"40220","Alexandrina","5174"
"40220","Alexandrina","5201"
"40220","Alexandrina","5202"
"40220","Alexandrina","5210"
"40220","Alexandrina","5211"
"40220","Alexandrina","5212"
"40220","Alexandrina","5213"
"40220","Alexandrina","5214"
"40220","Alexandrina","5251"
"40220","Alexandrina","5252"
"40220","Alexandrina","5253"
"40220","Alexandrina","5254"
"40220","Alexandrina","5255"
"40220","Alexandrina","5256"
"40220","Alexandrina","5259"
"40220","Alexandrina","5264"
"40250","Anangu Pitjantjatjara Yunkunytjatjara","0872"
"40250","Anangu Pitjantjatjara Yunkunytjatjara","5690"
"40250","Anangu Pitjantjatjara Yunkunytjatjara","5724"
"40250","Anangu Pitjantjatjara Yunkunytjatjara","6440"
"40310","Barossa","5114"
"40310","Barossa","5118"
"40310","Barossa","5231"
"40310","Barossa","5233"
"40310","Barossa","5234"
"40310","Barossa","5235"
"40310","Barossa","5236"
"40310","Barossa","5350"
"40310","Barossa","5351"
"40310","Barossa","5352"
"40310","Barossa","5353"
"40310","Barossa","5355"
"40310","Barossa","5356"
"40430","Barunga West","5510"
"40430","Barunga West","5520"
"40430","Barunga West","5522"
"40430","Barunga West","5523"
"40430","Barunga West","5550"
"40430","Barunga West","5552"
"40430","Barunga West","5554"
"40430","Barunga West","5555"
"40430","Barunga West","5556"
"40430","Barunga West","5560"
"40520","Berri Barmera","5330"
"40520","Berri Barmera","5331"
"40520","Berri Barmera","5332"
"40520","Berri Barmera","5333"
"40520","Berri Barmera","5341"
"40520","Berri Barmera","5342"
"40520","Berri Barmera","5343"
"40520","Berri Barmera","5344"
"40520","Berri Barmera","5345"
"40520","Berri Barmera","5346"
"40520","Berri Barmera","5417"
"40700","Burnside","5000"
"40700","Burnside","5062"
"40700","Burnside","5063"
"40700","Burnside","5064"
"40700","Burnside","5065"
"40700","Burnside","5066"
"40700","Burnside","5067"
"40700","Burnside","5068"
"40700","Burnside","5069"
"40700","Burnside","5072"
"40700","Burnside","5073"
"40700","Burnside","5140"
"40700","Burnside","5141"
"40700","Burnside","5150"
"40700","Burnside","5152"
"40910","Campbelltown (SA)","5068"
"40910","Campbelltown (SA)","5070"
"40910","Campbelltown (SA)","5072"
"40910","Campbelltown (SA)","5073"
"40910","Campbelltown (SA)","5074"
"40910","Campbelltown (SA)","5075"
"40910","Campbelltown (SA)","5076"
"40910","Campbelltown (SA)","5087"
"40910","Campbelltown (SA)","5089"
"40910","Campbelltown (SA)","5134"
"41010","Ceduna","5661"
"41010","Ceduna","5680"
"41010","Ceduna","5690"
"41010","Ceduna","5719"
"41060","Charles Sturt","5000"
"41060","Charles Sturt","5006"
"41060","Charles Sturt","5007"
"41060","Charles Sturt","5008"
"41060","Charles Sturt","5009"
"41060","Charles Sturt","5010"
